"term","name","namespace","n_sig","n_bg","gene_ratio","enrichment","pvalue","genes","padj"
"GO:0006399","tRNA metabolic process","biological_process",39,160,0.0510471204188482,1.16929810209424,0.152931270704412,"Mycgr3G108724;Mycgr3G110807;Mycgr3G109462;Mycgr3G32730;Mycgr3G43980;Mycgr3G73582;Mycgr3G52269;Mycgr3G110811;Mycgr3G91052;Mycgr3G74955;Mycgr3G108491;Mycgr3G53676;Mycgr3G39250;Mycgr3G31431;Mycgr3G25695;Mycgr3G98465;Mycgr3G69290;Mycgr3G76469;Mycgr3G107930;Mycgr3G69654;Mycgr3G47713;Mycgr3G45952;Mycgr3G84794;Mycgr3G57534;Mycgr3G88378;Mycgr3G72396;Mycgr3G64857;Mycgr3G42169;Mycgr3G37110;Mycgr3G107183;Mycgr3G86865;Mycgr3G43124;Mycgr3G36443;Mycgr3G72059;Mycgr3G37784;Mycgr3G101665;Mycgr3G76687;Mycgr3G100162;Mycgr3G67423",0.962583647917482
"GO:0006457","protein folding","biological_process",22,85,0.0287958115183246,1.24160763781953,0.153508051935071,"Mycgr3G77678;Mycgr3G72961;Mycgr3G72449;Mycgr3G99631;Mycgr3G63851;Mycgr3G63336;Mycgr3G70620;Mycgr3G99834;Mycgr3G102540;Mycgr3G66188;Mycgr3G74120;Mycgr3G107230;Mycgr3G106061;Mycgr3G75170;Mycgr3G70171;Mycgr3G66104;Mycgr3G99959;Mycgr3G110785;Mycgr3G104628;Mycgr3G105721;Mycgr3G23946;Mycgr3G49613",0.964473111887557
"GO:0006084","acetyl-CoA metabolic process","biological_process",6,18,0.00785340314136126,1.59904013961606,0.153969653548415,"Mycgr3G107618;Mycgr3G105957;Mycgr3G105760;Mycgr3G62567;Mycgr3G69357;Mycgr3G101405",0.965633420725398
"GO:0000792","heterochromatin","cellular_component",15,55,0.0196335078534031,1.30830556877677,0.154886810518003,"Mycgr3G107882;Mycgr3G68298;Mycgr3G106181;Mycgr3G65574;Mycgr3G75139;Mycgr3G66670;Mycgr3G75156;Mycgr3G89011;Mycgr3G98741;Mycgr3G101485;Mycgr3G104345;Mycgr3G83371;Mycgr3G67576;Mycgr3G20004;Mycgr3G20658",0.966510699863198
"GO:0006376","mRNA splice site recognition","biological_process",7,22,0.00916230366492147,1.52635649690623,0.156103215202652,"Mycgr3G74038;Mycgr3G98177;Mycgr3G75738;Mycgr3G101457;Mycgr3G57452;Mycgr3G36580;Mycgr3G71753",0.966510699863198
"GO:0009163","","",7,22,0.00916230366492147,1.52635649690623,0.156103215202652,"Mycgr3G69768;Mycgr3G106783;Mycgr3G75509;Mycgr3G55345;Mycgr3G72564;Mycgr3G95071;Mycgr3G84830",0.966510699863198
"GO:1990023","mitotic spindle midzone","cellular_component",7,22,0.00916230366492147,1.52635649690623,0.156103215202652,"Mycgr3G39112;Mycgr3G65848;Mycgr3G83356;Mycgr3G72053;Mycgr3G42170;Mycgr3G19203;Mycgr3G92316",0.966510699863198
"GO:0004857","","",8,26,0.0104712041884817,1.47603705195328,0.156160282333906,"Mycgr3G56466;Mycgr3G105946;Mycgr3G75892;Mycgr3G73758;Mycgr3G94337;Mycgr3G33832;Mycgr3G75839;Mycgr3G86308",0.966510699863198
"GO:0006536","glutamate metabolic process","biological_process",8,26,0.0104712041884817,1.47603705195328,0.156160282333906,"Mycgr3G110982;Mycgr3G106055;Mycgr3G68535;Mycgr3G65810;Mycgr3G88201;Mycgr3G100271;Mycgr3G70646;Mycgr3G64379",0.966510699863198
"GO:0009260","","",18,68,0.0235602094240838,1.26982599322451,0.157923953670228,"Mycgr3G57630;Mycgr3G69768;Mycgr3G106783;Mycgr3G64873;Mycgr3G107618;Mycgr3G103595;Mycgr3G105957;Mycgr3G105760;Mycgr3G60824;Mycgr3G62567;Mycgr3G69357;Mycgr3G75509;Mycgr3G55345;Mycgr3G95071;Mycgr3G100095;Mycgr3G87000;Mycgr3G86308;Mycgr3G84830",0.966510699863198
