EFMGRG_id_original,Mycgr3G_id,match_confidence
Mycgr3G95527,Mycgr3G95527,unique
Mycgr3G95528,Mycgr3G95528,unique
Mycgr3G95531,Mycgr3G95531,unique
Mycgr3G95533,Mycgr3G95533,unique
Mycgr3G95534,Mycgr3G95534,unique
Mycgr3G95535,Mycgr3G95535,unique
Mycgr3G95536,Mycgr3G95536,unique
Mycgr3G95537,Mycgr3G95537,unique
Mycgr3G95543,Mycgr3G95543,unique
Mycgr3G95545,Mycgr3G95545,unique
Mycgr3G95546,Mycgr3G95546,unique
Mycgr3G95552,Mycgr3G95552,unique
Mycgr3G95553,Mycgr3G95553,unique
Mycgr3G95554,Mycgr3G95554,unique
Mycgr3G95555,Mycgr3G95555,unique
Mycgr3G95556,Mycgr3G95556,unique
Mycgr3G95557,Mycgr3G95557,unique
Mycgr3G95572,Mycgr3G95572,unique
Mycgr3G95573,Mycgr3G95573,unique
Mycgr3G95574,Mycgr3G95574,unique
Mycgr3G95576,Mycgr3G95576,unique
Mycgr3G95579,Mycgr3G95579,unique
Mycgr3G95582,Mycgr3G95582,unique
Mycgr3G95583,Mycgr3G95583,unique
Mycgr3G95586,Mycgr3G95586,unique
Mycgr3G95587,Mycgr3G95587,unique
Mycgr3G97802,Mycgr3G95588,ambiguous
Mycgr3G95589,Mycgr3G95589,unique
Mycgr3G95590,Mycgr3G95590,unique
Mycgr3G95591,Mycgr3G95591,ambiguous
Mycgr3G95592,Mycgr3G95592,unique
Mycgr3G95595,Mycgr3G95595,unique
Mycgr3G95596,Mycgr3G95596,ambiguous
Mycgr3G95601,Mycgr3G95601,unique
Mycgr3G95609,Mycgr3G95609,unique
Mycgr3G95610,Mycgr3G95610,unique
Mycgr3G95611,Mycgr3G95611,unique
Mycgr3G95620,Mycgr3G95620,unique
Mycgr3G95621,Mycgr3G95621,unique
Mycgr3G98127,Mycgr3G95625,ambiguous
Mycgr3G95627,Mycgr3G95627,unique
Mycgr3G95631,Mycgr3G95631,unique
Mycgr3G95635,Mycgr3G95635,unique
Mycgr3G95636,Mycgr3G95636,unique
Mycgr3G95637,Mycgr3G95637,unique
Mycgr3G95640,Mycgr3G95640,unique
Mycgr3G95642,Mycgr3G95642,unique
Mycgr3G95643,Mycgr3G95643,unique
Mycgr3G95660,Mycgr3G95660,unique
Mycgr3G95662,Mycgr3G95662,unique
Mycgr3G95663,Mycgr3G95663,unique
Mycgr3G95665,Mycgr3G95665,unique
Mycgr3G95666,Mycgr3G95666,unique
Mycgr3G95672,Mycgr3G95672,unique
Mycgr3G95688,Mycgr3G95688,unique
Mycgr3G95690,Mycgr3G95690,unique
Mycgr3G95697,Mycgr3G95697,unique
Mycgr3G95712,Mycgr3G95712,unique
Mycgr3G95714,Mycgr3G95714,unique
Mycgr3G95717,Mycgr3G95717,unique
Mycgr3G95719,Mycgr3G95719,unique
Mycgr3G95722,Mycgr3G95722,unique
Mycgr3G95724,Mycgr3G95724,unique
Mycgr3G95728,Mycgr3G95728,unique
Mycgr3G95729,Mycgr3G95729,unique
Mycgr3G95738,Mycgr3G95738,unique
Mycgr3G95742,Mycgr3G95742,unique
Mycgr3G95743,Mycgr3G95743,unique
Mycgr3G98127,Mycgr3G95744,ambiguous
Mycgr3G95745,Mycgr3G95745,unique
Mycgr3G95752,Mycgr3G95752,unique
Mycgr3G95753,Mycgr3G95753,unique
Mycgr3G95754,Mycgr3G95754,unique
Mycgr3G95755,Mycgr3G95755,unique
Mycgr3G98127,Mycgr3G95756,ambiguous
Mycgr3G95758,Mycgr3G95758,unique
Mycgr3G95759,Mycgr3G95759,unique
Mycgr3G96366,Mycgr3G95761,ambiguous
Mycgr3G95765,Mycgr3G95765,unique
Mycgr3G95776,Mycgr3G95776,unique
Mycgr3G95788,Mycgr3G95788,unique
Mycgr3G95797,Mycgr3G95797,unique
Mycgr3G95798,Mycgr3G95798,unique
Mycgr3G95800,Mycgr3G95800,unique
Mycgr3G95804,Mycgr3G95804,unique
Mycgr3G95809,Mycgr3G95809,unique
Mycgr3G95819,Mycgr3G95819,unique
Mycgr3G95824,Mycgr3G95824,unique
Mycgr3G95830,Mycgr3G95830,unique
Mycgr3G95831,Mycgr3G95831,unique
Mycgr3G95833,Mycgr3G95833,unique
Mycgr3G95836,Mycgr3G95836,unique
Mycgr3G95845,Mycgr3G95845,unique
Mycgr3G95850,Mycgr3G95850,unique
Mycgr3G95852,Mycgr3G95852,unique
Mycgr3G95857,Mycgr3G95857,unique
Mycgr3G95858,Mycgr3G95858,unique
Mycgr3G95859,Mycgr3G95859,unique
Mycgr3G95860,Mycgr3G95860,unique
Mycgr3G95865,Mycgr3G95865,unique
Mycgr3G95868,Mycgr3G95868,unique
Mycgr3G95879,Mycgr3G95879,unique
Mycgr3G95885,Mycgr3G95885,unique
Mycgr3G95893,Mycgr3G95893,unique
Mycgr3G95907,Mycgr3G95907,unique
Mycgr3G95918,Mycgr3G95918,unique
Mycgr3G95919,Mycgr3G95919,unique
Mycgr3G95921,Mycgr3G95921,unique
Mycgr3G95938,Mycgr3G95938,unique
Mycgr3G95942,Mycgr3G95942,unique
Mycgr3G95947,Mycgr3G95947,unique
Mycgr3G95951,Mycgr3G95951,unique
Mycgr3G95952,Mycgr3G95952,unique
Mycgr3G95955,Mycgr3G95955,unique
Mycgr3G95957,Mycgr3G95957,unique
Mycgr3G95958,Mycgr3G95958,unique
Mycgr3G95960,Mycgr3G95960,unique
Mycgr3G95977,Mycgr3G95977,unique
Mycgr3G95982,Mycgr3G95982,unique
Mycgr3G95983,Mycgr3G95983,unique
Mycgr3G95988,Mycgr3G95988,unique
Mycgr3G95993,Mycgr3G95993,unique
Mycgr3G95994,Mycgr3G95994,unique
Mycgr3G95995,Mycgr3G95995,unique
Mycgr3G95996,Mycgr3G95996,unique
Mycgr3G95997,Mycgr3G95997,unique
Mycgr3G95998,Mycgr3G95998,unique
Mycgr3G95999,Mycgr3G95999,unique
Mycgr3G96002,Mycgr3G96002,unique
Mycgr3G96003,Mycgr3G96003,unique
Mycgr3G96004,Mycgr3G96004,unique
Mycgr3G96005,Mycgr3G96005,unique
Mycgr3G96008,Mycgr3G96008,unique
Mycgr3G96009,Mycgr3G96009,unique
Mycgr3G96010,Mycgr3G96010,unique
Mycgr3G96011,Mycgr3G96011,unique
Mycgr3G96012,Mycgr3G96012,ambiguous
Mycgr3G96015,Mycgr3G96015,unique
Mycgr3G96020,Mycgr3G96020,unique
Mycgr3G96021,Mycgr3G96021,unique
Mycgr3G96022,Mycgr3G96022,unique
Mycgr3G96032,Mycgr3G96032,unique
Mycgr3G96052,Mycgr3G96052,unique
Mycgr3G96055,Mycgr3G96055,unique
Mycgr3G96065,Mycgr3G96065,unique
Mycgr3G96071,Mycgr3G96071,unique
Mycgr3G96074,Mycgr3G96074,unique
Mycgr3G96075,Mycgr3G96075,unique
Mycgr3G96077,Mycgr3G96077,unique
Mycgr3G96080,Mycgr3G96080,unique
Mycgr3G96081,Mycgr3G96081,unique
Mycgr3G96092,Mycgr3G96092,unique
Mycgr3G96094,Mycgr3G96094,unique
Mycgr3G96095,Mycgr3G96095,unique
Mycgr3G96096,Mycgr3G96096,unique
Mycgr3G96097,Mycgr3G96097,unique
Mycgr3G96101,Mycgr3G96101,unique
Mycgr3G96102,Mycgr3G96102,unique
Mycgr3G96103,Mycgr3G96103,unique
Mycgr3G96123,Mycgr3G96123,unique
Mycgr3G96127,Mycgr3G96127,unique
Mycgr3G96131,Mycgr3G96131,unique
Mycgr3G96134,Mycgr3G96134,unique
Mycgr3G96135,Mycgr3G96135,unique
Mycgr3G96138,Mycgr3G96138,unique
Mycgr3G96140,Mycgr3G96140,unique
Mycgr3G96141,Mycgr3G96141,unique
Mycgr3G96142,Mycgr3G96142,unique
Mycgr3G96155,Mycgr3G96155,unique
Mycgr3G96157,Mycgr3G96157,unique
Mycgr3G96164,Mycgr3G96164,unique
Mycgr3G96168,Mycgr3G96168,unique
Mycgr3G96176,Mycgr3G96176,unique
Mycgr3G96177,Mycgr3G96177,unique
Mycgr3G96183,Mycgr3G96183,unique
Mycgr3G96190,Mycgr3G96190,unique
Mycgr3G96201,Mycgr3G96201,unique
Mycgr3G96202,Mycgr3G96202,unique
Mycgr3G96209,Mycgr3G96209,unique
Mycgr3G96217,Mycgr3G96217,unique
Mycgr3G96225,Mycgr3G96225,unique
Mycgr3G96231,Mycgr3G96231,unique
Mycgr3G96232,Mycgr3G96232,unique
Mycgr3G96234,Mycgr3G96234,unique
Mycgr3G96235,Mycgr3G96235,unique
Mycgr3G96239,Mycgr3G96239,unique
Mycgr3G96240,Mycgr3G96240,unique
Mycgr3G96243,Mycgr3G96243,unique
Mycgr3G96244,Mycgr3G96244,unique
Mycgr3G96248,Mycgr3G96248,unique
Mycgr3G96249,Mycgr3G96249,unique
Mycgr3G96252,Mycgr3G96252,unique
Mycgr3G96262,Mycgr3G96262,unique
Mycgr3G96263,Mycgr3G96263,unique
Mycgr3G96279,Mycgr3G96279,unique
Mycgr3G96284,Mycgr3G96284,unique
Mycgr3G96289,Mycgr3G96289,unique
Mycgr3G96290,Mycgr3G96290,unique
Mycgr3G96292,Mycgr3G96292,unique
Mycgr3G96297,Mycgr3G96297,unique
Mycgr3G96300,Mycgr3G96300,unique
Mycgr3G96303,Mycgr3G96303,unique
Mycgr3G96315,Mycgr3G96315,unique
Mycgr3G96316,Mycgr3G96316,unique
Mycgr3G96317,Mycgr3G96317,unique
Mycgr3G96334,Mycgr3G96334,unique
Mycgr3G96366,Mycgr3G96335,ambiguous
Mycgr3G96339,Mycgr3G96339,unique
Mycgr3G96349,Mycgr3G96349,unique
Mycgr3G96354,Mycgr3G96354,unique
Mycgr3G96355,Mycgr3G96355,unique
Mycgr3G98127,Mycgr3G96356,ambiguous
Mycgr3G96361,Mycgr3G96361,unique
Mycgr3G96362,Mycgr3G96362,unique
Mycgr3G96363,Mycgr3G96363,unique
Mycgr3G96366,Mycgr3G96366,ambiguous
Mycgr3G96367,Mycgr3G96367,unique
Mycgr3G96368,Mycgr3G96368,unique
Mycgr3G96369,Mycgr3G96369,unique
Mycgr3G96370,Mycgr3G96370,unique
Mycgr3G96371,Mycgr3G96371,unique
Mycgr3G96372,Mycgr3G96372,unique
Mycgr3G96374,Mycgr3G96374,unique
Mycgr3G96376,Mycgr3G96376,unique
Mycgr3G96377,Mycgr3G96377,unique
Mycgr3G96380,Mycgr3G96380,unique
Mycgr3G96384,Mycgr3G96384,unique
Mycgr3G96387,Mycgr3G96387,unique
Mycgr3G96389,Mycgr3G96389,unique
Mycgr3G96400,Mycgr3G96400,unique
Mycgr3G97699,Mycgr3G96401,ambiguous
Mycgr3G98127,Mycgr3G96402,ambiguous
Mycgr3G96410,Mycgr3G96410,unique
Mycgr3G97679,Mycgr3G96414,ambiguous
Mycgr3G98070,Mycgr3G96415,ambiguous
Mycgr3G98127,Mycgr3G96417,ambiguous
Mycgr3G98127,Mycgr3G96418,ambiguous
Mycgr3G98127,Mycgr3G96419,ambiguous
Mycgr3G96423,Mycgr3G96423,unique
Mycgr3G96426,Mycgr3G96426,unique
Mycgr3G96427,Mycgr3G96427,unique
Mycgr3G96433,Mycgr3G96433,unique
Mycgr3G96434,Mycgr3G96434,unique
Mycgr3G96436,Mycgr3G96436,unique
Mycgr3G96437,Mycgr3G96437,unique
Mycgr3G96438,Mycgr3G96438,unique
Mycgr3G96439,Mycgr3G96439,unique
Mycgr3G96440,Mycgr3G96440,unique
Mycgr3G96450,Mycgr3G96450,unique
Mycgr3G96451,Mycgr3G96451,unique
Mycgr3G96461,Mycgr3G96461,unique
Mycgr3G96466,Mycgr3G96466,unique
Mycgr3G96467,Mycgr3G96467,unique
Mycgr3G96474,Mycgr3G96474,unique
Mycgr3G96477,Mycgr3G96477,unique
Mycgr3G96486,Mycgr3G96486,unique
Mycgr3G96494,Mycgr3G96494,unique
Mycgr3G96497,Mycgr3G96497,unique
Mycgr3G96505,Mycgr3G96505,unique
Mycgr3G96510,Mycgr3G96510,unique
Mycgr3G96518,Mycgr3G96518,unique
Mycgr3G96527,Mycgr3G96527,unique
Mycgr3G96528,Mycgr3G96528,unique
Mycgr3G96529,Mycgr3G96529,unique
Mycgr3G96530,Mycgr3G96530,unique
Mycgr3G96536,Mycgr3G96536,unique
Mycgr3G96541,Mycgr3G96541,unique
Mycgr3G96543,Mycgr3G96543,unique
Mycgr3G96544,Mycgr3G96544,unique
Mycgr3G96548,Mycgr3G96548,unique
Mycgr3G96551,Mycgr3G96551,unique
Mycgr3G96552,Mycgr3G96552,unique
Mycgr3G96554,Mycgr3G96554,unique
Mycgr3G96555,Mycgr3G96555,unique
Mycgr3G96565,Mycgr3G96565,unique
Mycgr3G96566,Mycgr3G96566,unique
Mycgr3G96567,Mycgr3G96567,unique
Mycgr3G96571,Mycgr3G96571,unique
Mycgr3G96575,Mycgr3G96575,unique
Mycgr3G96578,Mycgr3G96578,unique
Mycgr3G96580,Mycgr3G96580,unique
Mycgr3G96582,Mycgr3G96582,unique
Mycgr3G96583,Mycgr3G96583,unique
Mycgr3G96588,Mycgr3G96588,unique
Mycgr3G96591,Mycgr3G96591,unique
Mycgr3G96592,Mycgr3G96592,unique
Mycgr3G96593,Mycgr3G96593,unique
Mycgr3G96599,Mycgr3G96599,unique
Mycgr3G96600,Mycgr3G96600,unique
Mycgr3G96602,Mycgr3G96602,unique
Mycgr3G96615,Mycgr3G96615,unique
Mycgr3G96617,Mycgr3G96617,unique
Mycgr3G96622,Mycgr3G96622,unique
Mycgr3G96624,Mycgr3G96624,unique
Mycgr3G96625,Mycgr3G96625,unique
Mycgr3G96628,Mycgr3G96628,unique
Mycgr3G96631,Mycgr3G96631,unique
Mycgr3G96634,Mycgr3G96634,unique
Mycgr3G96635,Mycgr3G96635,unique
Mycgr3G96640,Mycgr3G96640,unique
Mycgr3G96643,Mycgr3G96643,unique
Mycgr3G96644,Mycgr3G96644,unique
Mycgr3G96645,Mycgr3G96645,unique
Mycgr3G98127,Mycgr3G96646,ambiguous
Mycgr3G96648,Mycgr3G96648,unique
Mycgr3G96649,Mycgr3G96649,unique
Mycgr3G96650,Mycgr3G96650,unique
Mycgr3G96651,Mycgr3G96651,unique
Mycgr3G96672,Mycgr3G96672,unique
Mycgr3G96676,Mycgr3G96676,unique
Mycgr3G96677,Mycgr3G96677,unique
Mycgr3G96686,Mycgr3G96686,unique
Mycgr3G98043,Mycgr3G96691,ambiguous
Mycgr3G96701,Mycgr3G96701,unique
Mycgr3G96703,Mycgr3G96703,unique
Mycgr3G96704,Mycgr3G96704,unique
Mycgr3G96713,Mycgr3G96713,unique
Mycgr3G96716,Mycgr3G96716,unique
Mycgr3G96726,Mycgr3G96726,unique
Mycgr3G96728,Mycgr3G96728,unique
Mycgr3G96729,Mycgr3G96729,unique
Mycgr3G98127,Mycgr3G96731,ambiguous
Mycgr3G96736,Mycgr3G96736,unique
Mycgr3G96751,Mycgr3G96751,unique
Mycgr3G96752,Mycgr3G96752,unique
Mycgr3G96753,Mycgr3G96753,unique
Mycgr3G96754,Mycgr3G96754,unique
Mycgr3G96755,Mycgr3G96755,unique
Mycgr3G96758,Mycgr3G96758,unique
Mycgr3G96771,Mycgr3G96771,unique
Mycgr3G96782,Mycgr3G96782,unique
Mycgr3G96784,Mycgr3G96784,unique
Mycgr3G96785,Mycgr3G96785,unique
Mycgr3G96788,Mycgr3G96788,unique
Mycgr3G96803,Mycgr3G96803,unique
Mycgr3G96804,Mycgr3G96804,unique
Mycgr3G96806,Mycgr3G96806,unique
Mycgr3G96811,Mycgr3G96811,unique
Mycgr3G96812,Mycgr3G96812,unique
Mycgr3G96813,Mycgr3G96813,unique
Mycgr3G96814,Mycgr3G96814,unique
Mycgr3G96820,Mycgr3G96820,unique
Mycgr3G96825,Mycgr3G96825,unique
Mycgr3G96834,Mycgr3G96834,unique
Mycgr3G96836,Mycgr3G96836,unique
Mycgr3G96838,Mycgr3G96838,unique
Mycgr3G96844,Mycgr3G96844,unique
Mycgr3G96845,Mycgr3G96845,unique
Mycgr3G96846,Mycgr3G96846,unique
Mycgr3G96847,Mycgr3G96847,unique
Mycgr3G96851,Mycgr3G96851,unique
Mycgr3G96856,Mycgr3G96856,unique
Mycgr3G96858,Mycgr3G96858,unique
Mycgr3G96865,Mycgr3G96865,unique
Mycgr3G96867,Mycgr3G96867,unique
Mycgr3G96868,Mycgr3G96868,unique
Mycgr3G96869,Mycgr3G96869,unique
Mycgr3G96870,Mycgr3G96870,unique
Mycgr3G96876,Mycgr3G96876,unique
Mycgr3G96877,Mycgr3G96877,unique
Mycgr3G96882,Mycgr3G96882,unique
Mycgr3G96887,Mycgr3G96887,unique
Mycgr3G96889,Mycgr3G96889,unique
Mycgr3G96900,Mycgr3G96900,unique
Mycgr3G98127,Mycgr3G96901,ambiguous
Mycgr3G96902,Mycgr3G96902,unique
Mycgr3G96903,Mycgr3G96903,unique
Mycgr3G96904,Mycgr3G96904,unique
Mycgr3G96910,Mycgr3G96910,unique
Mycgr3G96914,Mycgr3G96914,unique
Mycgr3G96927,Mycgr3G96927,unique
Mycgr3G96942,Mycgr3G96942,unique
Mycgr3G96943,Mycgr3G96943,unique
Mycgr3G96944,Mycgr3G96944,unique
Mycgr3G96946,Mycgr3G96946,unique
Mycgr3G96947,Mycgr3G96947,unique
Mycgr3G96949,Mycgr3G96949,unique
Mycgr3G96951,Mycgr3G96951,unique
Mycgr3G96962,Mycgr3G96962,unique
Mycgr3G98127,Mycgr3G96972,ambiguous
Mycgr3G96981,Mycgr3G96981,unique
Mycgr3G96984,Mycgr3G96984,unique
Mycgr3G96992,Mycgr3G96992,unique
Mycgr3G96993,Mycgr3G96993,unique
Mycgr3G96994,Mycgr3G96994,unique
Mycgr3G96997,Mycgr3G96997,unique
Mycgr3G96998,Mycgr3G96998,unique
Mycgr3G97002,Mycgr3G97002,unique
Mycgr3G97003,Mycgr3G97003,unique
Mycgr3G97004,Mycgr3G97004,unique
Mycgr3G97006,Mycgr3G97006,unique
Mycgr3G97016,Mycgr3G97016,unique
Mycgr3G97024,Mycgr3G97024,unique
Mycgr3G97025,Mycgr3G97025,unique
Mycgr3G97031,Mycgr3G97031,unique
Mycgr3G97032,Mycgr3G97032,unique
Mycgr3G97034,Mycgr3G97034,unique
Mycgr3G97035,Mycgr3G97035,unique
Mycgr3G97041,Mycgr3G97041,unique
Mycgr3G97048,Mycgr3G97048,unique
Mycgr3G97049,Mycgr3G97049,unique
Mycgr3G97053,Mycgr3G97053,unique
Mycgr3G97057,Mycgr3G97057,unique
Mycgr3G97060,Mycgr3G97060,unique
Mycgr3G97064,Mycgr3G97064,unique
Mycgr3G97069,Mycgr3G97069,unique
Mycgr3G97071,Mycgr3G97071,unique
Mycgr3G97075,Mycgr3G97075,unique
Mycgr3G97076,Mycgr3G97076,unique
Mycgr3G97077,Mycgr3G97077,unique
Mycgr3G97078,Mycgr3G97078,unique
Mycgr3G97079,Mycgr3G97079,unique
Mycgr3G97082,Mycgr3G97082,unique
Mycgr3G97083,Mycgr3G97083,unique
Mycgr3G97089,Mycgr3G97089,unique
Mycgr3G97103,Mycgr3G97103,unique
Mycgr3G97115,Mycgr3G97115,unique
Mycgr3G97124,Mycgr3G97124,unique
Mycgr3G97134,Mycgr3G97134,unique
Mycgr3G97138,Mycgr3G97138,unique
Mycgr3G97139,Mycgr3G97139,unique
Mycgr3G97141,Mycgr3G97141,unique
Mycgr3G97150,Mycgr3G97150,unique
Mycgr3G97153,Mycgr3G97153,unique
Mycgr3G97155,Mycgr3G97155,unique
Mycgr3G97160,Mycgr3G97160,unique
Mycgr3G97161,Mycgr3G97161,unique
Mycgr3G97162,Mycgr3G97162,unique
Mycgr3G97163,Mycgr3G97163,unique
Mycgr3G97165,Mycgr3G97165,unique
Mycgr3G97166,Mycgr3G97166,unique
Mycgr3G97167,Mycgr3G97167,unique
Mycgr3G97168,Mycgr3G97168,unique
Mycgr3G97171,Mycgr3G97171,unique
Mycgr3G97176,Mycgr3G97176,unique
Mycgr3G97178,Mycgr3G97178,unique
Mycgr3G97179,Mycgr3G97179,unique
Mycgr3G97180,Mycgr3G97180,unique
Mycgr3G97182,Mycgr3G97182,unique
Mycgr3G97196,Mycgr3G97196,unique
Mycgr3G97197,Mycgr3G97197,unique
Mycgr3G97203,Mycgr3G97203,unique
Mycgr3G97209,Mycgr3G97209,unique
Mycgr3G97210,Mycgr3G97210,unique
Mycgr3G97212,Mycgr3G97212,unique
Mycgr3G97214,Mycgr3G97214,unique
Mycgr3G97215,Mycgr3G97215,unique
Mycgr3G97226,Mycgr3G97226,unique
Mycgr3G97233,Mycgr3G97233,unique
Mycgr3G97235,Mycgr3G97235,unique
Mycgr3G97237,Mycgr3G97237,unique
Mycgr3G97781,Mycgr3G97241,ambiguous
Mycgr3G98127,Mycgr3G97242,ambiguous
Mycgr3G98127,Mycgr3G97243,ambiguous
Mycgr3G97246,Mycgr3G97246,unique
Mycgr3G97259,Mycgr3G97259,unique
Mycgr3G97261,Mycgr3G97261,unique
Mycgr3G97262,Mycgr3G97262,unique
Mycgr3G97265,Mycgr3G97265,unique
Mycgr3G97279,Mycgr3G97279,unique
Mycgr3G97280,Mycgr3G97280,unique
Mycgr3G97283,Mycgr3G97283,unique
Mycgr3G98128,Mycgr3G97284,ambiguous
Mycgr3G97287,Mycgr3G97287,unique
Mycgr3G97289,Mycgr3G97289,unique
Mycgr3G97295,Mycgr3G97295,unique
Mycgr3G97297,Mycgr3G97297,unique
Mycgr3G97302,Mycgr3G97302,unique
Mycgr3G97305,Mycgr3G97305,unique
Mycgr3G97319,Mycgr3G97319,unique
Mycgr3G97320,Mycgr3G97320,unique
Mycgr3G97321,Mycgr3G97321,unique
Mycgr3G97322,Mycgr3G97322,unique
Mycgr3G97327,Mycgr3G97327,unique
Mycgr3G97328,Mycgr3G97328,unique
Mycgr3G97329,Mycgr3G97329,unique
Mycgr3G97330,Mycgr3G97330,unique
Mycgr3G97333,Mycgr3G97333,unique
Mycgr3G97336,Mycgr3G97336,unique
Mycgr3G97342,Mycgr3G97342,unique
Mycgr3G97345,Mycgr3G97345,unique
Mycgr3G97358,Mycgr3G97358,unique
Mycgr3G97361,Mycgr3G97361,unique
Mycgr3G97363,Mycgr3G97363,unique
Mycgr3G97369,Mycgr3G97369,unique
Mycgr3G97371,Mycgr3G97371,unique
Mycgr3G97372,Mycgr3G97372,unique
Mycgr3G97374,Mycgr3G97374,unique
Mycgr3G97379,Mycgr3G97379,unique
Mycgr3G97382,Mycgr3G97382,unique
Mycgr3G97383,Mycgr3G97383,unique
Mycgr3G97384,Mycgr3G97384,unique
Mycgr3G97389,Mycgr3G97389,unique
Mycgr3G97402,Mycgr3G97402,unique
Mycgr3G97404,Mycgr3G97404,unique
Mycgr3G97416,Mycgr3G97416,unique
Mycgr3G97419,Mycgr3G97419,unique
Mycgr3G97426,Mycgr3G97426,unique
Mycgr3G97431,Mycgr3G97431,unique
Mycgr3G97433,Mycgr3G97433,unique
Mycgr3G97443,Mycgr3G97443,unique
Mycgr3G97444,Mycgr3G97444,unique
Mycgr3G97449,Mycgr3G97449,unique
Mycgr3G97451,Mycgr3G97451,unique
Mycgr3G97455,Mycgr3G97455,unique
Mycgr3G97465,Mycgr3G97465,unique
Mycgr3G97466,Mycgr3G97466,unique
Mycgr3G97474,Mycgr3G97474,unique
Mycgr3G97477,Mycgr3G97477,unique
Mycgr3G97483,Mycgr3G97483,unique
Mycgr3G97486,Mycgr3G97486,unique
Mycgr3G97493,Mycgr3G97493,unique
Mycgr3G97494,Mycgr3G97494,unique
Mycgr3G97498,Mycgr3G97498,unique
Mycgr3G97500,Mycgr3G97500,unique
Mycgr3G97502,Mycgr3G97502,unique
Mycgr3G97511,Mycgr3G97511,unique
Mycgr3G97518,Mycgr3G97518,unique
Mycgr3G97523,Mycgr3G97523,unique
Mycgr3G97524,Mycgr3G97524,unique
Mycgr3G97525,Mycgr3G97525,unique
Mycgr3G97526,Mycgr3G97526,unique
Mycgr3G97527,Mycgr3G97527,unique
Mycgr3G97532,Mycgr3G97532,unique
Mycgr3G97533,Mycgr3G97533,unique
Mycgr3G97535,Mycgr3G97535,unique
Mycgr3G97536,Mycgr3G97536,unique
Mycgr3G97538,Mycgr3G97538,unique
Mycgr3G97539,Mycgr3G97539,unique
Mycgr3G98127,Mycgr3G97540,ambiguous
Mycgr3G98127,Mycgr3G97541,ambiguous
Mycgr3G97542,Mycgr3G97542,unique
Mycgr3G97543,Mycgr3G97543,unique
Mycgr3G97547,Mycgr3G97547,unique
Mycgr3G97549,Mycgr3G97549,unique
Mycgr3G97550,Mycgr3G97550,unique
Mycgr3G97552,Mycgr3G97552,unique
Mycgr3G97553,Mycgr3G97553,unique
Mycgr3G97554,Mycgr3G97554,unique
Mycgr3G97555,Mycgr3G97555,unique
Mycgr3G98127,Mycgr3G97556,ambiguous
Mycgr3G97557,Mycgr3G97557,unique
Mycgr3G97558,Mycgr3G97558,unique
Mycgr3G97559,Mycgr3G97559,unique
Mycgr3G97560,Mycgr3G97560,unique
Mycgr3G97562,Mycgr3G97562,unique
Mycgr3G97564,Mycgr3G97564,unique
Mycgr3G97566,Mycgr3G97566,unique
Mycgr3G97567,Mycgr3G97567,unique
Mycgr3G97568,Mycgr3G97568,unique
Mycgr3G97571,Mycgr3G97571,unique
Mycgr3G97573,Mycgr3G97573,unique
Mycgr3G97574,Mycgr3G97574,unique
Mycgr3G97575,Mycgr3G97575,unique
Mycgr3G97579,Mycgr3G97579,unique
Mycgr3G98127,Mycgr3G97580,ambiguous
Mycgr3G97582,Mycgr3G97582,unique
Mycgr3G97584,Mycgr3G97584,unique
Mycgr3G97585,Mycgr3G97585,unique
Mycgr3G97586,Mycgr3G97586,unique
Mycgr3G97588,Mycgr3G97588,unique
Mycgr3G97592,Mycgr3G97592,unique
Mycgr3G97594,Mycgr3G97594,unique
Mycgr3G97679,Mycgr3G97599,ambiguous
Mycgr3G97602,Mycgr3G97602,unique
Mycgr3G97605,Mycgr3G97605,unique
Mycgr3G97606,Mycgr3G97606,unique
Mycgr3G97608,Mycgr3G97608,unique
Mycgr3G97609,Mycgr3G97609,unique
Mycgr3G97610,Mycgr3G97610,unique
Mycgr3G97613,Mycgr3G97613,unique
Mycgr3G97615,Mycgr3G97615,unique
Mycgr3G97616,Mycgr3G97616,unique
Mycgr3G97617,Mycgr3G97617,unique
Mycgr3G98127,Mycgr3G97618,ambiguous
Mycgr3G97619,Mycgr3G97619,unique
Mycgr3G97621,Mycgr3G97621,ambiguous
Mycgr3G97622,Mycgr3G97622,unique
Mycgr3G97623,Mycgr3G97623,unique
Mycgr3G97624,Mycgr3G97624,unique
Mycgr3G97625,Mycgr3G97625,unique
Mycgr3G97626,Mycgr3G97626,unique
Mycgr3G97627,Mycgr3G97627,unique
Mycgr3G98127,Mycgr3G97628,ambiguous
Mycgr3G97634,Mycgr3G97634,unique
Mycgr3G97635,Mycgr3G97635,ambiguous
Mycgr3G98127,Mycgr3G97636,ambiguous
Mycgr3G97637,Mycgr3G97637,unique
Mycgr3G97638,Mycgr3G97638,unique
Mycgr3G98127,Mycgr3G97639,ambiguous
Mycgr3G97640,Mycgr3G97640,unique
Mycgr3G98127,Mycgr3G97641,ambiguous
Mycgr3G98127,Mycgr3G97642,ambiguous
Mycgr3G97643,Mycgr3G97643,unique
Mycgr3G97646,Mycgr3G97646,unique
Mycgr3G97649,Mycgr3G97649,unique
Mycgr3G97650,Mycgr3G97650,unique
Mycgr3G97651,Mycgr3G97651,unique
Mycgr3G97653,Mycgr3G97653,unique
Mycgr3G97654,Mycgr3G97654,unique
Mycgr3G97655,Mycgr3G97655,unique
Mycgr3G97656,Mycgr3G97656,unique
