gene_id,15C_0ug_rep1 (12129_15_0_R1_S9),15C_0ug_rep2 (12129_15_0_R2_S10),15C_0ug_rep3 (12129_15_0_R3_S11),15C_0ug_rep4 (12129_15_0_R4_S12),15C_0ug_rep5 (12129_15_0_R5_S13),15C_0ug_rep6 (12129_15_0_R6_S14),15C_0ug_rep7 (12129_15_0_R7_S15),15C_0ug_rep8 (12129_15_0_R8_S16),15C_2ug_rep1 (12129_15_2_R1_S17),15C_2ug_rep2 (12129_15_2_R2_S18),15C_2ug_rep3 (12129_15_2_R3_S19),15C_2ug_rep4 (12129_15_2_R4_S20),15C_2ug_rep5 (12129_15_2_R5_S21),15C_2ug_rep6 (12129_15_2_R6_S22),15C_2ug_rep7 (12129_15_2_R7_S23),15C_2ug_rep8 (12129_15_2_R8_S24),21C_0ug_rep1 (12129_21_0_R1_S25),21C_0ug_rep2 (12129_21_0_R2_S26),21C_0ug_rep3 (12129_21_0_R3_S27),21C_0ug_rep4 (12129_21_0_R4_S28),21C_0ug_rep5 (12129_21_0_R5_S29),21C_0ug_rep6 (12129_21_0_R6_S30),21C_0ug_rep7 (12129_21_0_R7_S31),21C_0ug_rep8 (12129_21_0_R8_S32),21C_2ug_rep1 (12129_21_2_R1_S33),21C_2ug_rep3 (12129_21_2_R3_S34),21C_2ug_rep4 (12129_21_2_R4_S35),21C_2ug_rep5 (12129_21_2_R5_S36),21C_2ug_rep6 (12129_21_2_R6_S37),21C_2ug_rep7 (12129_21_2_R7_S38),21C_2ug_rep8 (12129_21_2_R8_S39),27C_0ug_rep1 (12129_27_0_R1_S40),27C_0ug_rep2 (12129_27_0_R2_S41),27C_0ug_rep4 (12129_27_0_R4_S42),27C_0ug_rep5 (12129_27_0_R5_S43),27C_0ug_rep6 (12129_27_0_R6_S44),27C_0ug_rep7 (12129_27_0_R7_S45),27C_0ug_rep8 (12129_27_0_R8_S46),27C_2ug_rep1 (12129_27_2_R1_S47),27C_2ug_rep2 (12129_27_2_R2_S48),27C_2ug_rep3 (12129_27_2_R3_S49),27C_2ug_rep4 (12129_27_2_R4_S50),27C_2ug_rep6 (12129_27_2_R6_S51),27C_2ug_rep7 (12129_27_2_R7_S52),27C_2ug_rep8 (12129_27_2_R8_S53)
Mycgr3G99181,598.9683,459.6052,685.0942,874.6741,992.4853,840.2275,519.4227,799.7946,635.0399,744.5786,545.3288,651.356,566.2793,578.7347,709.0006,885.1056,732.3277,761.1417,809.6636,1013.7304,1076.5764,999.2588,649.2129,896.0521,669.9273,563.9366,814.6302,493.7787,754.7555,898.1737,446.1257,603.0214,859.6283,415.91,561.5812,502.1147,501.1389,781.9779,439.2369,490.3282,287.4426,581.1244,602.3683,392.0572,581.301
Mycgr3G99182,4038.2055,12.5287,52.4234,13.0344,13.4598,8.2607,73.1581,7065.8287,0.0,0.0,124.2521,2.9652,6.8819,0.0,0.0,4.8472,251.7377,4407.7691,307.2625,85.9484,277.8625,190.8936,271.5192,848.1369,2.5833,3.8259,18.9817,25.0015,24.5849,24.8802,65.06,279.0578,515.9045,130.2344,272.3992,124.607,66.0102,253.6951,105.2717,75.5245,14.2534,21.5981,40.3208,39.8702,52.4563
Mycgr3G99185,403.4525,435.8666,499.099,599.5805,505.0978,518.0616,403.589,473.1386,597.2078,625.3097,683.3867,554.4928,709.8154,291.5268,584.1523,823.061,673.3079,570.2444,601.5876,603.1734,749.2162,661.729,565.1581,583.66,442.5998,482.0625,659.6132,456.2765,655.1868,551.0955,589.0253,509.3606,614.1113,435.5152,440.228,407.7378,405.4914,566.0883,433.1868,336.9554,346.8316,436.687,344.5596,473.6963,453.9072
Mycgr3G99187,288.9033,236.0669,264.2711,247.6528,226.6918,244.8697,451.1418,326.1678,254.016,204.4609,124.2521,283.671,228.0847,442.6889,211.8984,240.423,288.4745,364.6627,322.8951,285.4714,274.4876,278.3421,325.1594,303.7145,258.3267,182.8777,248.3436,541.6982,220.0346,150.525,432.1843,235.4349,292.7073,338.8896,219.4685,255.1126,304.4553,331.296,166.9826,239.3545,249.4337,200.4576,168.6143,139.5458,291.1858
Mycgr3G99192,189.9953,157.5978,652.0603,289.5,136.7235,482.0687,843.7571,180.6618,1267.3776,1676.5797,800.736,1371.9001,1378.3396,1144.5127,1314.9155,1185.6344,191.5133,110.133,231.2554,425.9049,223.8649,201.0249,305.8047,169.7783,1094.4443,1405.633,1221.1544,1564.6743,1909.0152,1724.195,1290.7439,642.7951,707.2165,1095.0897,1080.5597,1425.239,1267.6658,1026.7191,1557.2946,1454.7177,1494.2264,1313.4357,1449.1051,1509.3729,1693.5878
Mycgr3G99193,3340.7893,3544.9604,2279.3386,3432.8387,3894.1409,3097.7488,2680.0261,3893.9938,1274.1333,1245.5079,1753.3357,1412.4245,1106.0143,1181.2234,1166.0139,1142.0093,3599.6075,2410.6899,3239.7323,2750.3479,3459.7814,3699.4973,2842.9331,3689.0936,1382.0481,1312.2812,1537.5156,1770.9363,1284.5595,1435.5852,1423.1875,2509.5954,2870.9545,1670.6419,2162.4104,1512.98,1511.4995,1725.1268,1385.4719,1221.1728,1256.6705,1416.7017,909.0508,1115.4171,1370.2859
Mycgr3G99195,338.5873,311.8985,228.3647,303.2204,354.206,305.6445,287.7553,370.1125,236.451,257.28,234.6985,226.3437,255.6122,280.7295,200.4444,166.745,320.3934,305.9251,281.3877,259.3799,290.7994,369.5231,295.2979,356.9117,231.633,170.6348,368.5608,166.6764,236.0148,250.0456,225.3864,269.4351,278.6777,196.0519,250.4523,230.7811,245.1808,221.8589,223.8535,162.6681,247.0581,176.8346,278.5801,138.5965,280.4804
Mycgr3G99199,1553.5452,1159.8931,2284.3655,1452.9881,1376.4446,1627.9407,2912.9128,1710.9159,1482.2102,1770.2909,2084.6747,1809.7616,1079.47,2023.412,1620.7364,1886.545,1143.6598,1529.6256,1368.1266,1339.1063,1702.6107,1535.1474,1500.8209,1512.9132,856.7837,1130.1687,1316.0627,1452.1678,1011.6674,1304.9643,1237.3018,846.796,1149.7848,901.8385,1098.6336,1076.4867,1223.2099,1199.8287,805.8727,878.4078,1042.8702,893.6222,747.7676,740.4471,1006.3037
Mycgr3G99206,159.1728,166.8294,128.5449,131.0296,146.6413,123.91,124.3688,175.779,194.5654,313.5068,0.0,92.9097,150.4179,101.4945,168.3733,155.1116,155.981,163.9759,164.9514,191.0816,152.4306,145.5697,214.561,167.5146,163.6069,160.6875,156.5988,185.4274,126.6121,103.2527,224.2246,161.0195,163.8906,221.2585,196.2307,158.5237,239.7923,206.9356,232.3237,178.9349,308.8226,173.4599,142.9556,251.5621,187.3438
Mycgr3G99207,362.9693,296.7322,274.3249,216.096,198.3554,281.4526,308.4834,323.7264,459.3906,470.2602,352.0477,480.3627,425.6926,444.8483,446.7047,380.0235,264.3848,408.716,279.2315,262.4495,322.298,309.8022,342.8552,277.3045,360.7963,337.4437,362.2336,441.6923,368.7731,345.8342,399.6543,275.2087,227.6612,515.3363,167.8289,418.0603,493.056,430.7843,307.3449,194.0398,565.383,313.8477,338.4504,298.0774,429.2849
Mycgr3G99210,32.6626,38.2455,35.1883,39.7891,20.5439,28.9123,31.7019,25.3903,35.1299,15.3346,131.155,20.7564,14.7469,12.9567,13.7448,26.1751,32.5211,31.8162,15.6327,18.4175,17.9992,25.0615,17.1428,21.5052,11.1942,19.1295,30.0543,0.0,12.2924,18.6601,36.0154,34.0001,33.7984,25.2067,27.1108,19.9076,10.7772,50.739,65.341,6.9715,0.0,18.8984,41.5426,54.1096,5.3527
Mycgr3G99211,323.8661,400.2587,135.7262,288.128,311.7013,164.6232,131.6846,342.7691,29.7253,27.2615,82.8348,23.7216,10.8144,110.1323,36.6527,33.9307,166.8214,75.8694,155.2484,162.688,129.9316,159.4335,101.1976,145.2548,24.1105,38.2589,42.7088,56.2533,46.7113,29.8562,16.265,94.9438,67.5969,56.0148,148.464,69.3081,66.0102,86.5548,50.8208,36.0194,38.0089,35.0969,51.3174,5.6957,44.9625
Mycgr3G99247,1208.0574,1065.5982,1036.2588,1094.2002,1210.6762,1049.6943,980.3189,1137.1927,1209.2782,897.9243,1304.6474,1117.8811,1172.8668,894.0155,1005.6583,1129.4064,1121.3768,1079.3038,1061.9422,1108.1201,1073.7641,1122.4332,1097.1366,1179.0159,943.7537,1045.2339,790.9031,1160.4841,855.5535,793.6771,1161.7857,708.2294,762.0592,882.2334,791.3777,711.5135,1122.1739,812.8193,928.0847,822.6359,1370.6973,780.9071,667.126,816.3904,947.4243
Mycgr3G99250,75.4461,89.0197,65.3497,93.2986,68.716,61.3649,32.9212,68.8468,83.7712,110.7497,193.2811,70.1764,59.9706,75.581,51.5429,30.0529,67.4512,44.0532,53.3666,63.6939,50.6227,40.5249,69.677,52.8199,80.9424,62.7446,55.3632,75.0044,47.9405,53.4923,20.9121,94.3023,66.9592,95.2252,60.6766,99.5382,91.606,108.4422,66.5511,81.3341,40.3845,102.5911,108.744,110.1178,57.8089
Mycgr3G99255,598.5082,588.8485,680.7854,672.2986,695.6606,573.5261,664.5197,653.3121,766.1014,739.4671,476.2998,804.5581,660.6592,369.2673,753.6711,878.3195,662.4675,521.2964,769.7733,662.2629,782.9647,727.8486,757.0464,765.5114,877.4498,823.3321,675.4312,760.4609,1113.6947,1195.4916,974.7382,687.0595,896.6153,646.9711,731.9921,761.6512,828.4957,671.5459,778.0423,806.3691,852.8256,734.3361,775.87,815.4411,962.4118
Mycgr3G99257,1370.4505,1590.4845,1877.1868,2722.1231,2793.2686,2800.9549,979.0996,1496.5631,1859.1807,2056.5363,538.4259,1686.2115,2541.3752,706.1427,1892.1954,2290.8046,1625.4544,1407.2555,1335.7831,2273.7949,1913.5387,2001.1838,1021.9296,2359.5409,477.0434,933.5178,662.7768,154.1756,925.6204,843.4374,277.6668,751.8522,725.0723,343.0908,614.5118,344.3283,258.6523,461.6256,331.5452,274.212,52.2623,300.3489,189.3856,160.4302,126.3232
Mycgr3G99262,180.3345,168.1482,83.3029,114.5652,164.3516,157.5427,64.623,187.0094,35.1299,15.3346,103.5434,52.3852,107.1605,30.2324,69.8692,38.7779,162.6057,144.3967,114.8191,158.0836,156.3679,127.4402,88.4788,153.9323,80.0813,52.0321,15.8181,0.0,47.9405,32.3442,13.9414,156.529,114.1495,47.6126,74.8775,75.2066,14.8186,112.4218,71.3911,40.667,0.0,135.6632,70.8669,104.422,48.1741
Mycgr3G99268,472.4581,588.8485,263.553,414.3554,439.2155,302.6943,308.4834,570.3053,158.0844,202.7571,0.0,128.4921,153.3673,209.4674,122.5575,138.631,337.2562,428.2952,350.9261,243.2646,316.6732,358.3255,309.1227,387.4718,141.2186,149.975,61.6904,275.016,164.7186,119.4248,234.6807,236.0765,178.5578,228.2604,194.9397,206.4495,200.725,137.2938,181.5029,123.163,45.1356,87.7424,167.3924,122.4586,110.2652
Mycgr3G99274,112.7091,105.5048,78.9941,61.0557,87.8431,106.2085,78.0353,80.5654,125.6568,66.4498,69.029,192.7381,174.0129,107.9729,250.8419,159.9589,115.6307,234.9505,111.0457,127.3878,92.2458,128.5066,133.2711,123.7495,109.3583,167.5741,166.0896,93.7555,140.1338,184.1132,138.2525,83.3966,75.8871,140.037,117.4802,154.0998,80.8288,131.3245,118.5819,167.3158,199.5469,128.2388,67.2013,99.6756,117.7589
Mycgr3G99277,128.8104,139.7938,137.1625,125.5415,128.2226,99.128,39.0177,135.2522,144.5729,148.2342,110.4463,137.3877,172.0467,246.1782,161.5009,121.1809,93.3477,134.6071,127.2174,115.1094,100.1205,119.4418,93.4557,88.2847,186.8563,104.0643,147.108,147.9253,94.6518,120.6688,79.0014,118.0382,70.7854,137.2363,95.5334,56.7736,99.6889,76.606,66.5511,82.496,137.7824,66.8192,120.9624,76.8926,64.2322
Mycgr3G99279,920.0742,984.4914,768.3971,842.4312,862.1374,699.7962,541.3702,878.8951,803.9335,700.2787,724.8041,812.4653,917.2546,809.7967,761.6888,828.8777,763.0421,1010.7766,748.7501,795.0224,688.4689,690.5231,736.0327,862.851,726.7592,640.4544,458.7238,595.868,518.7408,429.1827,407.7868,551.7004,520.3685,560.1482,497.0316,499.1654,489.0145,545.1958,755.0519,606.5197,496.4918,590.5736,526.6141,813.5425,402.5215
Mycgr3G99284,0.46,0.6594,0.0,0.686,0.0,0.0,0.0,0.4883,0.0,1.7038,0.0,0.0,0.0,0.0,0.0,0.9694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1619,2.3756,0.0,1.2218,0.0,0.0
Mycgr3G99285,8.2807,6.594,10.0538,3.4301,3.5421,9.4408,48.7721,6.8359,4.0534,11.9269,27.6116,31.6288,20.6456,71.2621,19.4717,18.4195,3.0112,12.237,5.9296,4.6044,7.3122,2.6661,23.2257,4.1501,12.0552,13.7732,45.8724,287.5167,0.0,47.2723,108.0461,17.3208,10.841,114.8304,154.919,172.5328,115.8547,99.4883,19.3603,104.5724,1194.906,18.2234,40.3208,18.9858,415.3679
Mycgr3G99289,236.9191,249.9144,107.7192,162.5865,158.6843,107.3886,26.8246,195.31,1.3511,23.8538,0.0,14.826,7.865,32.3919,12.5994,7.7556,134.3002,168.8707,122.3659,90.5527,88.871,78.9169,115.0224,118.4675,15.4996,19.8946,0.0,56.2533,27.0434,14.9281,16.265,50.6795,61.8575,50.4133,50.3487,64.1468,49.8445,60.6879,32.6705,15.1049,35.6334,36.4468,0.0,37.9716,53.5268
Mycgr3G99292,322.486,383.1142,252.063,288.128,289.0321,352.2583,208.5007,349.605,254.016,172.088,124.2521,284.6594,350.9752,267.7728,193.572,272.4148,349.9033,425.8478,329.3638,343.0261,332.4225,365.2574,351.1501,373.135,186.8563,206.5982,181.9077,106.2562,264.2874,200.2853,177.7532,428.5301,239.1399,292.6774,339.5307,253.638,246.528,207.9305,199.6532,137.106,175.7913,218.006,223.5972,217.3877,221.6009
Mycgr3G99301,613.2294,526.2051,516.3341,529.6066,548.3109,520.4218,669.3969,564.446,355.3521,378.2527,538.4259,581.1796,331.3127,313.1214,368.8177,394.5652,629.3441,555.56,613.4468,515.6902,628.2842,724.6493,637.0471,661.0035,480.4877,436.9169,539.3959,595.868,328.208,457.7949,621.5553,673.5877,724.4345,534.9415,611.9299,686.4446,514.6103,600.9092,481.5876,659.9678,406.2205,517.005,624.3615,569.5747,670.1555
Mycgr3G99310,715.3577,784.0324,766.2427,806.7583,743.8326,749.3602,473.0892,713.8582,753.941,824.6591,372.7564,568.3304,890.7102,608.9671,706.7098,590.3936,711.8514,709.7463,604.2828,784.2789,640.6586,692.1227,574.5589,796.0715,459.8216,640.4544,379.6335,258.3484,534.7209,475.211,331.1089,517.7003,500.5996,348.6922,533.1794,302.3011,297.7196,371.0913,520.3082,361.3556,451.3561,528.479,334.7848,729.0556,358.6295
Mycgr3G99312,3.6803,0.6594,5.745,2.7441,4.9589,5.3104,14.6316,2.4414,9.458,8.5192,0.0,0.0,8.8481,30.2324,20.6171,19.389,6.0224,19.5792,11.3202,5.3718,2.2499,4.2658,5.5299,5.282,8.6109,9.1821,18.9817,58.3367,18.4387,16.1721,13.9414,10.2642,24.8706,23.8063,12.9099,36.866,56.5802,61.6827,26.6204,16.2668,71.2668,12.8239,84.3071,51.2617,33.1866
Mycgr3G99314,71.7658,66.5999,45.2421,46.6493,31.1701,48.3839,106.0793,52.2454,82.4201,30.6691,6.9029,133.4341,32.4431,105.8134,43.5251,35.8696,44.566,166.4233,43.6636,46.8112,45.5604,42.1246,27.6496,58.4792,53.3875,26.0161,83.8357,89.5885,46.7113,19.9041,11.6179,19.8869,15.305,28.0074,28.4018,47.9258,8.0829,26.8618,60.501,30.2098,4.7511,49.9457,41.5426,71.1968,34.2571
Mycgr3G99331,5.5204,1.9782,0.0,0.0,6.3757,4.7204,31.7019,7.3241,14.8626,13.6307,0.0,5.9304,7.865,0.0,3.4362,5.8167,1.8067,0.0,4.8515,2.3022,2.8124,3.1993,4.9769,1.5091,91.2754,14.5384,60.1086,37.5022,82.3593,42.2963,12.7796,12.1887,25.5083,12.6033,41.3117,20.645,24.2487,59.693,9.6802,24.4002,45.1356,12.1489,6.1092,8.5436,25.6929
Mycgr3G99340,137.091,85.0632,145.0619,104.9609,110.5123,145.1517,106.0793,102.5378,199.97,248.7608,0.0,167.0397,213.3379,265.6133,168.3733,200.6757,93.9499,61.185,184.8965,134.2943,158.6178,99.7126,124.9762,108.6581,181.6898,141.558,66.4359,97.9224,161.0309,207.7493,104.5607,82.7551,83.5395,165.2437,171.7018,214.56,126.6319,123.3655,147.6223,102.2485,244.6825,139.7128,180.8327,126.2557,188.4143
Mycgr3G99349,199.1961,238.7046,109.8736,171.5047,147.3497,118.5995,48.7721,197.7514,55.3971,92.0074,69.029,43.4896,116.0086,79.8999,44.6705,57.1974,131.289,129.7122,119.6706,74.4374,111.9325,119.4418,100.0916,136.9545,33.5825,31.3723,56.945,141.6749,54.0867,39.8083,32.53,121.2458,79.7133,134.4356,99.4063,67.0961,36.373,88.5446,111.3218,111.5439,114.0268,60.7447,35.4334,84.4869,36.3982
Mycgr3G99350,391.0315,354.1004,579.5294,513.1422,438.507,498.59,865.7045,495.5992,910.6743,911.555,952.5997,796.6509,829.7565,656.4752,975.878,919.0363,373.993,425.8478,454.425,653.0541,586.661,471.3686,480.5503,438.7826,1349.3267,1042.9383,1695.6962,1152.1503,1478.78,1599.7942,1174.5653,721.7011,786.2921,642.77,853.3452,552.9898,940.309,803.8653,857.9035,1247.8968,1384.9507,982.7145,1163.194,973.0234,1397.0493
Mycgr3G99354,159.1728,166.8294,123.518,129.6576,134.5983,101.4882,199.9656,151.8535,113.4965,85.1921,75.9319,186.8077,80.6162,114.4513,160.3555,142.5088,121.6531,134.6071,145.0063,115.1094,122.057,132.7724,138.8011,146.3866,115.3859,84.9348,58.5268,147.9253,121.6951,77.1285,205.6361,93.6608,122.4396,148.4393,68.4225,119.4458,71.3988,122.3706,143.9923,126.6487,180.5425,100.5662,183.2764,135.7486,226.9536
Mycgr3G99365,182.1747,231.4511,165.8876,166.0166,170.7273,149.872,78.0353,176.7556,66.2063,120.9727,55.2232,58.3156,55.0549,155.481,123.7028,95.9753,172.8438,70.9746,136.3814,151.9444,121.4945,124.2408,141.566,142.991,149.8295,156.8616,93.3266,81.2547,90.964,83.3485,109.2079,146.2648,109.0478,162.443,98.1153,61.9349,96.9946,56.7083,119.7919,116.1915,78.3934,109.3405,69.645,80.6897,87.7839
Mycgr3G99376,54.2844,53.4118,15.7988,49.3934,40.3795,31.8626,43.8949,58.593,14.8626,23.8538,89.7377,47.4432,25.5612,19.4351,38.9435,27.1445,69.258,66.0798,45.2808,52.1829,56.2475,47.4568,58.6172,72.4387,48.221,34.433,6.3272,18.7511,27.0434,57.2244,13.9414,39.7738,59.3067,39.2104,61.9676,59.7229,51.1916,41.7851,42.3507,12.7811,114.0268,27.6726,21.9932,23.7323,64.2322
Mycgr3G99379,17.9414,11.2099,33.0339,12.3483,8.5009,3.5403,32.9212,14.16,17.5649,20.4461,0.0,0.0,7.865,0.0,17.181,0.0,10.2381,0.0,0.5391,0.0,6.7497,0.0,1.659,1.8864,12.0552,13.7732,14.2363,33.3353,0.0,0.0,8.1325,3.8491,5.1017,0.0,5.164,0.0,0.0,21.8874,7.2601,0.0,87.8957,12.8239,12.2184,0.0,10.7054
Mycgr3G99387,260.381,307.9421,221.1835,186.5971,218.1909,112.109,40.237,224.6065,104.0385,54.5229,82.8348,51.3968,52.1056,172.7566,4.5816,41.6862,192.7178,239.8453,167.1077,164.2228,137.8063,188.2275,140.46,171.6647,48.221,52.0321,34.7997,75.0044,44.2528,62.2004,103.3989,111.6231,107.7724,100.8267,103.2793,76.6812,173.782,83.5702,124.632,79.0102,73.6423,51.9705,57.4266,86.3855,38.5393
Mycgr3G99393,617.8298,660.0642,468.9376,430.8199,507.9314,313.3152,445.0453,562.9812,262.1229,311.8029,434.8825,278.729,306.7346,302.3241,269.1682,298.5899,461.9205,624.0872,546.0647,363.7458,457.8543,488.965,413.6382,548.1952,179.1065,254.0393,177.1623,289.6002,275.3506,350.8102,369.4478,280.9823,283.1417,382.3011,240.1244,302.3011,288.2896,301.4495,210.5433,250.9737,764.9299,224.7554,342.1159,264.8522,343.642
Mycgr3G99408,1501.561,1467.1758,470.3739,989.9253,1151.1695,584.737,545.0281,1420.3922,235.0999,92.0074,117.3492,160.1209,188.7598,187.8728,201.5898,184.195,1017.791,790.5105,1086.1998,505.7141,1065.8894,1149.0944,948.3817,1251.8319,657.8721,234.1446,175.5805,495.8622,161.0309,172.9171,304.3879,893.6264,938.7039,690.3826,420.8632,607.5514,719.3768,446.7024,447.7071,312.5552,631.8986,490.6823,430.0885,335.0998,623.0519
Mycgr3G99415,182.1747,177.3799,124.2362,136.5178,148.7665,110.3389,154.8514,141.5998,114.8476,90.3036,179.4753,108.7241,112.0761,194.3512,142.0292,71.7391,122.2554,85.659,161.7171,161.9206,140.6187,140.7707,122.7643,112.8082,128.3023,108.6554,180.3259,162.5094,147.5092,148.0369,65.06,137.9251,112.874,134.4356,192.3577,136.4041,110.4661,170.125,101.6416,101.0866,199.5469,104.6159,103.8566,115.8135,112.4063
Mycgr3G99418,711.2173,673.2523,578.0931,728.5521,705.5784,649.0521,475.5278,712.3933,333.7338,451.5179,131.155,321.2302,411.9289,269.9322,584.1523,423.6486,766.6556,621.6398,666.2744,723.6546,613.0973,653.1975,612.1624,705.9004,655.2888,487.4187,457.142,543.7816,389.6702,380.6664,464.7143,622.2667,582.8637,642.77,525.4334,420.2722,459.3773,537.2367,546.9286,673.9108,213.8003,502.8312,544.9417,524.0087,357.559
Mycgr3G9942,28.9823,56.0494,50.269,74.09,49.5888,79.6564,28.0439,55.1751,31.0764,18.7423,82.8348,67.2112,57.0212,34.5513,76.7416,14.5417,45.7705,17.1318,40.9683,57.5547,34.8734,46.9236,36.4975,43.0105,98.1642,65.8054,218.2893,66.6705,94.6518,92.0566,115.0168,66.0757,51.0165,99.4263,68.4225,125.3443,67.3574,73.6213,78.6512,66.2292,28.5067,86.3925,164.9487,64.5518,66.3732
Mycgr3G99427,182.1747,162.2136,157.9882,219.5261,225.9834,171.1137,160.9479,224.1183,99.985,155.0495,207.0869,84.0141,115.0255,110.1323,101.9403,139.6005,152.9698,171.3181,221.0134,197.9882,300.9239,258.0797,211.796,230.8985,143.8019,117.0723,86.9993,189.5944,109.4027,175.4051,292.77,200.1518,292.0696,200.253,180.7388,205.7122,226.3208,194.997,150.0424,234.7069,140.158,168.0604,223.5972,159.4809,266.5634
Mycgr3G99433,649.1123,687.0998,719.5643,950.1362,964.8572,1090.4076,610.8704,764.6388,1030.9265,829.7706,510.8143,906.3634,871.0477,710.4616,778.8698,883.1668,1018.3932,895.7487,861.413,1105.8179,1090.6383,1037.1176,797.4148,927.744,750.8697,681.0089,688.0857,368.7714,1085.422,970.3262,627.3643,816.0034,1171.4668,441.1167,686.8074,499.1654,619.6878,727.2593,936.5548,598.3863,453.7317,809.9295,712.3341,536.3495,757.9394
Mycgr3G99443,285.223,297.3916,254.2173,205.8057,259.9872,311.545,296.2904,300.7774,143.2218,282.8376,13.8058,253.0306,217.2704,205.1485,142.0292,243.3313,176.4573,166.4233,217.24,248.6364,163.1176,191.4269,210.137,230.8985,256.6046,319.8446,373.3063,325.0189,238.4732,238.8495,321.8146,222.6047,207.2546,268.8711,131.6811,319.9967,230.3622,172.1147,145.2023,161.5062,441.8539,170.0852,294.464,252.5114,284.7625
Mycgr3G99446,523.5222,567.0882,219.0291,358.7879,442.0491,207.1066,207.2814,446.7717,35.1299,49.4114,0.0,125.5269,14.7469,118.7702,60.706,76.5864,274.6229,208.0291,211.3103,182.6403,237.3643,263.4119,215.667,267.1178,68.8871,70.3964,42.7088,81.2547,49.1697,49.7603,180.0768,133.4345,163.2529,128.8341,139.4271,103.2248,102.3832,143.2631,61.711,51.1243,45.1356,61.4197,59.8703,29.428,79.2197
Mycgr3G99460,587.4673,538.7338,606.8182,512.4561,509.3482,432.5047,684.0285,657.7065,863.3841,811.0284,793.8331,835.1985,803.2122,697.5049,1107.5986,1001.4394,375.7997,758.6943,367.0978,371.4198,381.3578,394.5846,418.0621,510.4667,712.1207,769.7696,743.4489,564.6162,735.0876,838.4614,649.4382,357.9638,355.2025,382.3011,355.0226,280.9188,491.7088,277.5723,819.1829,777.3212,532.1251,1029.2854,664.6823,711.9683,422.8617
Mycgr3G99481,10.1208,2.6376,5.0269,14.4064,11.3346,1.7701,0.0,3.4179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.409,0.0,1.0781,3.837,4.4998,0.5332,0.0,2.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.566,3.1885,0.0,0.0,0.0,0.0,0.9949,4.8401,0.0,0.0,0.0,0.0,0.0,0.0
Mycgr3G99485,129.2704,130.5622,203.2302,156.4123,130.3478,144.5616,236.5446,181.1501,332.3826,454.9256,483.2027,452.6875,301.819,140.3648,366.527,395.5346,196.9335,163.9759,174.6545,161.9206,203.6158,190.3604,221.7499,193.5472,449.4885,411.6661,340.0883,231.2634,448.6739,394.3505,318.3293,314.9824,241.6908,233.8619,386.0064,329.5819,351.6055,358.1578,395.6762,468.2518,389.5916,517.68,548.6073,482.2399,332.9367
Mycgr3G99487,427.3744,341.5717,945.0566,462.3768,416.5463,572.936,986.4154,440.4241,1460.5918,1662.9489,1449.6082,1166.3128,1073.5713,922.0885,1568.0481,1452.2325,340.8696,406.2686,497.0105,578.6167,478.6659,428.1776,509.3058,404.0723,358.2131,780.4821,722.8854,939.638,920.7034,1125.8272,668.0268,357.9638,469.9897,602.1593,587.401,713.7255,754.4026,640.7045,647.3602,629.758,1541.7376,554.1268,683.0099,508.82,1145.4734
Mycgr3G99493,819.326,642.9197,718.1281,797.154,775.0028,686.8152,836.4413,863.7586,703.9485,717.3171,448.6883,832.2333,717.6804,779.5643,829.2672,826.9388,734.1344,802.7475,826.3743,814.9747,902.7718,866.4865,903.5893,797.958,702.6487,704.7294,901.6295,843.7991,920.7034,926.7859,869.0157,678.7198,816.2643,667.9767,781.0497,802.2038,889.1173,803.8653,722.3814,734.3304,726.9209,826.8031,865.0645,709.1205,962.4118
Mycgr3G99499,145.3717,155.6195,157.9882,89.8685,135.3067,106.7986,62.1844,135.7405,114.8476,85.1921,124.2521,75.1184,93.3968,0.0,177.5365,95.9753,77.0871,75.8694,88.4053,85.181,65.2471,61.8538,70.23,83.7573,80.0813,157.6268,83.8357,50.0029,89.7348,44.7843,36.0154,60.3021,70.7854,74.2196,60.6766,36.866,68.7045,56.7083,44.7707,85.9817,0.0,57.37,109.9658,124.3571,56.7384
Mycgr3G99503,1646.4727,1577.9558,426.5681,1268.449,1628.6393,850.8483,515.7648,1577.1285,333.7338,211.2763,138.0579,347.917,414.8783,535.5455,243.9695,227.8202,1364.6831,1825.7611,1246.8387,862.5533,1730.172,1751.1025,1146.9059,1768.7125,973.0307,449.1598,403.3606,1143.8165,442.5277,413.0106,489.1118,1213.7409,1334.7196,914.4419,730.7011,990.2203,705.9053,765.0649,788.9325,597.2244,1090.3814,991.4887,801.5286,675.8953,897.1091
Mycgr3G99512,208.3968,230.1323,192.4583,153.6682,164.3516,177.6043,178.0181,214.841,125.6568,107.342,0.0,107.7357,156.3167,125.2486,138.593,110.517,222.2277,112.5804,161.178,158.0836,116.4322,131.7059,178.0635,182.2287,117.1081,128.55,128.1263,256.2649,97.1102,97.0326,81.325,207.2084,198.3267,222.6589,176.8658,177.694,156.2691,103.4678,100.4316,108.0581,61.7645,110.0154,90.4163,130.0529,131.6759
