T,Dose,Replicate,Time,Oxygen,Well
27,Control,B,3279.28,3.58,D2
27,Control,B,3280.28,3.6,D2
27,Control,B,3281.28,3.61,D2
27,Control,B,3282.28,3.62,D2
27,Control,B,3283.28,3.64,D2
27,Control,B,3284.28,3.65,D2
27,Control,B,3285.28,3.64,D2
27,Control,B,3286.28,3.65,D2
27,Control,B,3287.3,3.66,D2
27,Control,B,3288.3,3.67,D2
27,Control,B,3289.3,3.67,D2
27,Control,B,3290.3,3.67,D2
27,Control,B,3291.32,3.69,D2
27,Control,B,3292.32,3.68,D2
27,Control,B,3293.32,3.69,D2
27,Control,B,3294.32,3.7,D2
27,Control,B,3295.32,3.71,D2
27,Control,B,3296.32,3.69,D2
27,Control,B,3297.32,3.7,D2
27,Control,B,3298.33,3.7,D2
27,Control,B,3299.33,3.69,D2
27,Control,B,3300.33,3.69,D2
27,Control,B,3301.33,3.69,D2
27,Control,B,3302.33,3.7,D2
27,Control,B,3303.33,3.67,D2
27,Control,B,3304.33,3.69,D2
27,Control,B,3305.33,3.67,D2
27,Control,B,3306.35,3.67,D2
27,Control,B,3307.35,3.67,D2
27,Control,B,3308.35,3.66,D2
27,Control,B,3309.35,3.66,D2
27,Control,B,3310.35,3.65,D2
27,Control,B,3311.35,3.65,D2
27,Control,B,3312.35,3.65,D2
27,Control,B,3313.35,3.64,D2
27,Control,B,3314.37,3.64,D2
27,Control,B,3315.37,3.63,D2
27,Control,B,3316.37,3.61,D2
27,Control,B,3317.37,3.62,D2
27,Control,B,3318.37,3.6,D2
27,Control,B,3319.37,3.59,D2
27,Control,B,3320.37,3.59,D2
27,Control,B,3321.38,3.57,D2
27,Control,B,3322.38,3.56,D2
27,Control,B,3323.38,3.55,D2
27,Control,B,3324.38,3.55,D2
27,Control,B,3325.4,3.53,D2
27,Control,B,3326.4,3.53,D2
27,Control,B,3327.4,3.52,D2
27,Control,B,3328.4,3.5,D2
27,Control,B,3329.42,3.5,D2
27,Control,B,3330.42,3.48,D2
27,Control,B,3331.42,3.47,D2
27,Control,B,3332.42,3.46,D2
27,Control,B,3333.42,3.45,D2
27,Control,B,3334.42,3.45,D2
27,Control,B,3335.43,3.44,D2
27,Control,B,3336.45,3.42,D2
27,Control,B,3337.45,3.42,D2
27,Control,B,3338.45,3.42,D2
27,Control,B,3339.45,3.41,D2
27,Control,B,3340.45,3.4,D2
27,Control,B,3341.45,3.4,D2
27,Control,B,3342.45,3.38,D2
27,Control,B,3343.47,3.37,D2
27,Control,B,3344.47,3.36,D2
27,Control,B,3345.48,3.35,D2
27,Control,B,3346.5,3.33,D2
27,Control,B,3347.5,3.33,D2
27,Control,B,3348.5,3.32,D2
27,Control,B,3349.5,3.32,D2
27,Control,B,3350.5,3.31,D2
27,Control,B,3351.5,3.29,D2
27,Control,B,3352.5,3.27,D2
27,Control,B,3353.5,3.27,D2
27,Control,B,3354.5,3.26,D2
27,Control,B,3355.5,3.25,D2
27,Control,B,3356.5,3.23,D2
27,Control,B,3357.5,3.23,D2
27,Control,B,3358.52,3.21,D2
27,Control,B,3359.52,3.2,D2
27,Control,B,3360.52,3.18,D2
27,Control,B,3361.52,3.19,D2
27,Control,B,3362.52,3.16,D2
27,Control,B,3363.52,3.14,D2
27,Control,B,3364.52,3.14,D2
27,Control,B,3365.52,3.13,D2
27,Control,B,3366.52,3.12,D2
27,Control,B,3367.52,3.1,D2
27,Control,B,3368.53,3.1,D2
27,Control,B,3369.53,3.1,D2
27,Control,B,3370.53,3.07,D2
27,Control,B,3371.53,3.05,D2
27,Control,B,3372.53,3.07,D2
27,Control,B,3373.53,3.05,D2
27,Control,B,3374.53,3.05,D2
27,Control,B,3375.53,3.04,D2
27,Control,B,3376.53,3.01,D2
27,Control,B,3377.53,3.01,D2
27,Control,B,3378.53,2.98,D2
27,Control,B,3379.55,3.0,D2
27,Control,B,3380.55,2.98,D2
27,Control,B,3381.55,2.97,D2
27,Control,B,3382.55,2.96,D2
27,Control,B,3383.55,2.95,D2
27,Control,B,3384.55,2.94,D2
27,Control,B,3385.55,2.92,D2
27,Control,B,3386.55,2.93,D2
27,Control,B,3387.55,2.91,D2
27,Control,B,3388.57,2.91,D2
27,Control,B,3389.57,2.89,D2
27,Control,B,3390.57,2.9,D2
27,Control,B,3391.57,2.89,D2
27,Control,B,3392.57,2.87,D2
27,Control,B,3393.57,2.87,D2
27,Control,B,3394.57,2.85,D2
27,Control,B,3395.57,2.84,D2
27,Control,B,3396.57,2.84,D2
27,Control,B,3397.57,2.84,D2
27,Control,B,3398.58,2.82,D2
27,Control,B,3399.58,2.83,D2
27,Control,B,3400.58,2.82,D2
27,Control,B,3401.58,2.81,D2
27,Control,B,3402.6,2.79,D2
27,Control,B,3403.6,2.79,D2
27,Control,B,3404.6,2.79,D2
27,Control,B,3405.6,2.78,D2
27,Control,B,3406.6,2.77,D2
27,Control,B,3407.62,2.77,D2
27,Control,B,3408.62,2.75,D2
27,Control,B,3409.62,2.76,D2
27,Control,B,3410.62,2.75,D2
27,Control,B,3411.62,2.74,D2
27,Control,B,3412.62,2.73,D2
27,Control,B,3413.62,2.72,D2
27,Control,B,3414.62,2.77,D2
27,Control,B,3415.62,2.82,D2
27,Control,B,3416.63,2.89,D2
27,Control,B,3417.63,2.91,D2
27,Control,B,3418.63,2.93,D2
27,Control,B,3419.63,2.96,D2
27,Control,B,3420.65,2.99,D2
27,Control,B,3421.65,3.03,D2
27,Control,B,3422.65,3.04,D2
27,Control,B,3423.65,3.07,D2
27,Control,B,3424.65,3.09,D2
27,Control,B,3425.65,3.1,D2
27,Control,B,3426.67,3.13,D2
27,Control,B,3427.67,3.13,D2
27,Control,B,3428.67,3.16,D2
27,Control,B,3429.67,3.16,D2
27,Control,B,3430.67,3.18,D2
27,Control,B,3431.68,3.19,D2
27,Control,B,3432.68,3.2,D2
27,Control,B,3433.68,3.2,D2
27,Control,B,3434.68,3.21,D2
27,Control,B,3435.68,3.22,D2
27,Control,B,3436.7,3.22,D2
27,Control,B,3437.7,3.21,D2
27,Control,B,3438.7,3.24,D2
27,Control,B,3439.72,3.24,D2
27,Control,B,3440.72,3.24,D2
27,Control,B,3441.72,3.23,D2
27,Control,B,3442.72,3.25,D2
27,Control,B,3443.72,3.24,D2
27,Control,B,3444.73,3.25,D2
27,Control,B,3445.73,3.24,D2
27,Control,B,3446.73,3.25,D2
27,Control,B,3447.73,3.24,D2
27,Control,B,3448.73,3.25,D2
27,Control,B,3449.73,3.25,D2
27,Control,B,3450.75,3.24,D2
27,Control,B,3451.75,3.24,D2
27,Control,B,3452.75,3.24,D2
27,Control,B,3453.75,3.22,D2
27,Control,B,3454.77,3.23,D2
27,Control,B,3455.77,3.23,D2
27,Control,B,3456.77,3.22,D2
27,Control,B,3457.77,3.21,D2
27,Control,B,3458.77,3.22,D2
27,Control,B,3459.77,3.21,D2
27,Control,B,3460.77,3.19,D2
27,Control,B,3461.77,3.19,D2
27,Control,B,3462.77,3.17,D2
27,Control,B,3463.77,3.18,D2
27,Control,B,3464.77,3.16,D2
27,Control,B,3465.77,3.16,D2
27,Control,B,3466.77,3.14,D2
27,Control,B,3467.77,3.15,D2
27,Control,B,3468.77,3.13,D2
27,Control,B,3469.78,3.13,D2
27,Control,B,3470.78,3.12,D2
27,Control,B,3471.78,3.12,D2
27,Control,B,3472.78,3.1,D2
27,Control,B,3473.78,3.1,D2
27,Control,B,3474.78,3.1,D2
27,Control,B,3475.78,3.06,D2
27,Control,B,3476.78,3.08,D2
27,Control,B,3477.78,3.06,D2
27,Control,B,3478.78,3.06,D2
27,Control,B,3479.78,3.04,D2
27,Control,B,3480.8,3.03,D2
27,Control,B,3481.8,3.03,D2
27,Control,B,3482.8,3.01,D2
27,Control,B,3483.8,3.01,D2
27,Control,B,3484.8,3.0,D2
27,Control,B,3485.8,3.0,D2
27,Control,B,3486.82,2.98,D2
27,Control,B,3487.82,2.96,D2
27,Control,B,3488.82,2.96,D2
27,Control,B,3489.83,2.95,D2
27,Control,B,3490.83,2.95,D2
27,Control,B,3491.83,2.92,D2
27,Control,B,3492.83,2.92,D2
27,Control,B,3493.83,2.93,D2
27,Control,B,3494.83,2.91,D2
27,Control,B,3495.85,2.91,D2
27,Control,B,3496.85,2.89,D2
27,Control,B,3497.85,2.88,D2
27,Control,B,3498.85,2.87,D2
27,Control,B,3499.85,2.87,D2
27,Control,B,3500.87,2.85,D2
27,Control,B,3501.87,2.84,D2
27,Control,B,3502.87,2.84,D2
27,Control,B,3503.87,2.83,D2
27,Control,B,3504.88,2.82,D2
27,Control,B,3505.88,2.79,D2
27,Control,B,3506.88,2.79,D2
27,Control,B,3507.88,2.78,D2
27,Control,B,3508.88,2.77,D2
27,Control,B,3509.9,2.76,D2
27,Control,B,3510.9,2.76,D2
27,Control,B,3511.9,2.74,D2
27,Control,B,3512.92,2.73,D2
27,Control,B,3513.92,2.73,D2
27,Control,B,3514.92,2.71,D2
27,Control,B,3515.92,2.69,D2
27,Control,B,3516.92,2.69,D2
27,Control,B,3517.92,2.67,D2
27,Control,B,3518.92,2.67,D2
27,Control,B,3519.93,2.66,D2
27,Control,B,3520.93,2.66,D2
27,Control,B,3521.93,2.65,D2
27,Control,B,3522.93,2.65,D2
27,Control,B,3523.95,2.64,D2
27,Control,B,3524.95,2.62,D2
27,Control,B,3525.95,2.6,D2
27,Control,B,3526.95,2.61,D2
27,Control,B,3527.95,2.6,D2
27,Control,B,3528.95,2.6,D2
27,Control,B,3529.97,2.6,D2
27,Control,B,3530.97,2.58,D2
27,Control,B,3531.97,2.56,D2
27,Control,B,3532.97,2.57,D2
27,Control,B,3533.97,2.56,D2
27,Control,B,3534.97,2.55,D2
27,Control,B,3535.97,2.54,D2
27,Control,B,3536.97,2.53,D2
27,Control,B,3537.98,2.54,D2
27,Control,B,3538.98,2.53,D2
27,Control,B,3539.98,2.52,D2
27,Control,B,3540.98,2.51,D2
27,Control,B,3542.0,2.5,D2
27,Control,B,3543.0,2.5,D2
27,Control,B,3544.0,2.5,D2
27,Control,B,3545.0,2.48,D2
27,Control,B,3546.02,2.49,D2
27,Control,B,3547.02,2.49,D2
27,Control,B,3548.03,2.48,D2
27,Control,B,3549.03,2.48,D2
27,Control,B,3550.03,2.48,D2
27,Control,B,3551.03,2.47,D2
27,Control,B,3552.03,2.47,D2
27,Control,B,3553.03,2.46,D2
27,Control,B,3554.03,2.45,D2
27,Control,B,3555.03,2.45,D2
27,Control,B,3556.05,2.44,D2
27,Control,B,3557.05,2.43,D2
27,Control,B,3558.05,2.44,D2
27,Control,B,3559.05,2.44,D2
27,Control,B,3560.05,2.44,D2
27,Control,B,3561.05,2.43,D2
27,Control,B,3562.05,2.43,D2
27,Control,B,3563.05,2.43,D2
27,Control,B,3564.05,2.42,D2
27,Control,B,3565.07,2.42,D2
27,Control,B,3566.07,2.41,D2
27,Control,B,3567.07,2.42,D2
27,Control,B,3568.07,2.42,D2
27,Control,B,3569.07,2.41,D2
27,Control,B,3570.08,2.41,D2
27,Control,B,3571.08,2.41,D2
27,Control,B,3572.08,2.4,D2
27,Control,B,3573.08,2.42,D2
27,Control,B,3574.08,2.4,D2
27,Control,B,3575.08,2.4,D2
27,Control,B,3576.1,2.4,D2
27,Control,B,3577.1,2.39,D2
27,Control,B,3578.1,2.39,D2
27,Control,B,3579.1,2.38,D2
27,Control,B,3580.1,2.39,D2
27,Control,B,3581.1,2.39,D2
27,Control,B,3582.1,2.38,D2
27,Control,B,3583.1,2.38,D2
27,Control,B,3584.1,2.38,D2
27,Control,B,3585.1,2.38,D2
27,Control,B,3586.12,2.39,D2
27,Control,B,3587.12,2.37,D2
27,Control,B,3588.12,2.37,D2
27,Control,B,3589.12,2.38,D2
27,Control,B,3590.12,2.38,D2
27,Control,B,3591.12,2.38,D2
27,Control,B,3592.12,2.37,D2
27,Control,B,3593.13,2.38,D2
27,Control,B,3594.13,2.39,D2
27,Control,B,3595.13,2.38,D2
27,Control,B,3596.13,2.38,D2
27,Control,B,3597.13,2.37,D2
27,Control,B,3598.13,2.38,D2
27,Control,B,3599.15,2.38,D2
27,Control,B,3600.15,2.38,D2
27,Control,B,3601.15,2.39,D2
27,Control,B,3602.15,2.38,D2
27,Control,B,3603.15,2.38,D2
27,Control,B,3604.15,2.38,D2
27,Control,B,3605.17,2.38,D2
27,Control,B,3606.17,2.38,D2
27,Control,B,3607.17,2.39,D2
27,Control,B,3608.17,2.39,D2
27,Control,B,3609.17,2.38,D2
27,Control,B,3610.18,2.39,D2
27,Control,B,3611.18,2.39,D2
27,Control,B,3612.18,2.39,D2
27,Control,B,3613.18,2.4,D2
27,Control,B,3614.18,2.39,D2
27,Control,B,3615.2,2.4,D2
27,Control,B,3616.2,2.4,D2
27,Control,B,3617.2,2.4,D2
27,Control,B,3618.2,2.41,D2
27,Control,B,3619.22,2.41,D2
27,Control,B,3620.22,2.42,D2
27,Control,B,3621.22,2.41,D2
27,Control,B,3622.22,2.41,D2
27,Control,B,3623.22,2.42,D2
27,Control,B,3624.23,2.43,D2
27,Control,B,3625.23,2.43,D2
27,Control,B,3626.23,2.44,D2
27,Control,B,3627.25,2.43,D2
27,Control,B,3628.25,2.43,D2
27,Control,B,3629.25,2.43,D2
27,Control,B,3630.25,2.45,D2
27,Control,B,3631.25,2.44,D2
27,Control,B,3632.25,2.45,D2
27,Control,B,3633.27,2.44,D2
27,Control,B,3634.27,2.45,D2
27,Control,B,3635.27,2.46,D2
27,Control,B,3636.27,2.46,D2
27,Control,B,3637.27,2.47,D2
27,Control,B,3638.27,2.46,D2
27,Control,B,3639.27,2.47,D2
27,Control,B,3640.28,2.47,D2
27,Control,B,3641.28,2.48,D2
27,Control,B,3642.28,2.48,D2
27,Control,B,3643.28,2.48,D2
27,Control,B,3644.28,2.49,D2
27,Control,B,3645.28,2.48,D2
27,Control,B,3646.28,2.49,D2
27,Control,B,3647.28,2.48,D2
27,Control,B,3648.28,2.48,D2
27,Control,B,3649.28,2.49,D2
27,Control,B,3650.28,2.51,D2
27,Control,B,3651.3,2.49,D2
27,Control,B,3652.3,2.52,D2
27,Control,B,3653.3,2.51,D2
27,Control,B,3654.3,2.51,D2
27,Control,B,3655.32,2.5,D2
27,Control,B,3656.32,2.52,D2
27,Control,B,3657.32,2.53,D2
27,Control,B,3658.32,2.53,D2
27,Control,B,3659.32,2.54,D2
27,Control,B,3660.32,2.54,D2
27,Control,B,3661.32,2.54,D2
27,Control,B,3662.32,2.55,D2
27,Control,B,3663.32,2.57,D2
27,Control,B,3664.33,2.55,D2
27,Control,B,3665.33,2.56,D2
27,Control,B,3666.33,2.55,D2
27,Control,B,3667.33,2.56,D2
27,Control,B,3668.33,2.58,D2
27,Control,B,3669.35,2.57,D2
27,Control,B,3670.35,2.58,D2
27,Control,B,3671.35,2.58,D2
27,Control,B,3672.35,2.59,D2
27,Control,B,3673.37,2.59,D2
27,Control,B,3674.37,2.59,D2
27,Control,B,3675.37,2.59,D2
27,Control,B,3676.37,2.6,D2
27,Control,B,3677.37,2.6,D2
27,Control,B,3678.38,2.6,D2
27,Control,B,3679.38,2.59,D2
27,Control,B,3680.38,2.6,D2
27,Control,B,3681.38,2.6,D2
27,Control,B,3682.38,2.6,D2
27,Control,B,3683.38,2.6,D2
27,Control,B,3684.38,2.6,D2
27,Control,B,3685.38,2.61,D2
27,Control,B,3686.38,2.61,D2
27,Control,B,3687.4,2.62,D2
27,Control,B,3688.4,2.6,D2
27,Control,B,3689.4,2.62,D2
27,Control,B,3690.4,2.62,D2
27,Control,B,3691.4,2.62,D2
27,Control,B,3692.4,2.61,D2
27,Control,B,3693.4,2.63,D2
27,Control,B,3694.4,2.62,D2
27,Control,B,3695.4,2.61,D2
27,Control,B,3696.42,2.63,D2
27,Control,B,3697.42,2.64,D2
27,Control,B,3698.42,2.62,D2
27,Control,B,3699.42,2.63,D2
27,Control,B,3700.43,2.63,D2
27,Control,B,3701.43,2.64,D2
27,Control,B,3702.43,2.63,D2
27,Control,B,3703.43,2.64,D2
27,Control,B,3704.43,2.64,D2
27,Control,B,3705.45,2.64,D2
27,Control,B,3706.45,2.63,D2
27,Control,B,3707.45,2.64,D2
27,Control,B,3708.45,2.64,D2
27,Control,B,3709.45,2.65,D2
27,Control,B,3710.45,2.65,D2
27,Control,B,3711.47,2.64,D2
27,Control,B,3712.47,2.66,D2
27,Control,B,3713.47,2.64,D2
27,Control,B,3714.47,2.65,D2
27,Control,B,3715.47,2.65,D2
27,Control,B,3716.47,2.64,D2
27,Control,B,3717.48,2.64,D2
27,Control,B,3718.48,2.65,D2
27,Control,B,3719.48,2.63,D2
27,Control,B,3720.48,2.65,D2
27,Control,B,3721.48,2.65,D2
27,Control,B,3722.48,2.64,D2
27,Control,B,3723.48,2.65,D2
27,Control,B,3724.48,2.65,D2
27,Control,B,3725.5,2.64,D2
27,Control,B,3726.5,2.63,D2
27,Control,B,3727.5,2.65,D2
27,Control,B,3728.5,2.65,D2
27,Control,B,3729.5,2.64,D2
27,Control,B,3730.5,2.64,D2
27,Control,B,3731.5,2.64,D2
27,Control,B,3732.5,2.65,D2
27,Control,B,3733.5,2.65,D2
27,Control,B,3734.5,2.64,D2
27,Control,B,3735.52,2.63,D2
27,Control,B,3736.52,2.63,D2
27,Control,B,3737.52,2.65,D2
27,Control,B,3738.52,2.65,D2
27,Control,B,3739.52,2.63,D2
27,Control,B,3740.52,2.63,D2
27,Control,B,3741.52,2.64,D2
27,Control,B,3742.52,2.64,D2
27,Control,B,3743.53,2.63,D2
27,Control,B,3744.53,2.62,D2
27,Control,B,3745.53,2.64,D2
27,Control,B,3746.53,2.63,D2
27,Control,B,3747.55,2.62,D2
27,Control,B,3748.55,2.63,D2
27,Control,B,3749.55,2.63,D2
27,Control,B,3750.55,2.62,D2
27,Control,B,3751.55,2.63,D2
27,Control,B,3752.55,2.63,D2
27,Control,B,3753.55,2.62,D2
27,Control,B,3754.55,2.63,D2
27,Control,B,3755.57,2.63,D2
27,Control,B,3756.57,2.61,D2
27,Control,B,3757.57,2.61,D2
27,Control,B,3758.57,2.62,D2
27,Control,B,3759.57,2.62,D2
27,Control,B,3760.57,2.62,D2
27,Control,B,3761.57,2.61,D2
27,Control,B,3762.58,2.61,D2
27,Control,B,3763.58,2.61,D2
27,Control,B,3764.58,2.61,D2
27,Control,B,3765.58,2.61,D2
27,Control,B,3766.6,2.6,D2
27,Control,B,3767.6,2.61,D2
27,Control,B,3768.6,2.62,D2
27,Control,B,3769.6,2.6,D2
27,Control,B,3770.6,2.61,D2
27,Control,B,3771.6,2.6,D2
27,Control,B,3772.62,2.6,D2
27,Control,B,3773.62,2.6,D2
27,Control,B,3774.62,2.6,D2
27,Control,B,3775.62,2.6,D2
27,Control,B,3776.62,2.6,D2
27,Control,B,3777.62,2.61,D2
27,Control,B,3778.62,2.6,D2
27,Control,B,3779.62,2.6,D2
27,Control,B,3780.62,2.6,D2
27,Control,B,3781.62,2.59,D2
27,Control,B,3782.63,2.6,D2
27,Control,B,3783.63,2.6,D2
27,Control,B,3784.63,2.59,D2
27,Control,B,3785.63,2.6,D2
27,Control,B,3786.63,2.59,D2
27,Control,B,3787.65,2.59,D2
27,Control,B,3788.65,2.59,D2
27,Control,B,3789.65,2.59,D2
27,Control,B,3790.65,2.6,D2
27,Control,B,3791.65,2.59,D2
27,Control,B,3792.65,2.58,D2
27,Control,B,3793.65,2.58,D2
27,Control,B,3794.65,2.57,D2
27,Control,B,3795.65,2.57,D2
27,Control,B,3796.65,2.57,D2
27,Control,B,3797.65,2.56,D2
27,Control,B,3798.65,2.57,D2
27,Control,B,3799.65,2.57,D2
27,Control,B,3800.67,2.57,D2
27,Control,B,3801.67,2.57,D2
27,Control,B,3802.67,2.57,D2
27,Control,B,3803.67,2.58,D2
27,Control,B,3804.67,2.56,D2
27,Control,B,3805.67,2.56,D2
27,Control,B,3806.68,2.55,D2
27,Control,B,3807.68,2.57,D2
27,Control,B,3808.68,2.55,D2
27,Control,B,3809.68,2.56,D2
27,Control,B,3810.68,2.57,D2
27,Control,B,3811.7,2.56,D2
27,Control,B,3812.7,2.54,D2
27,Control,B,3813.7,2.56,D2
27,Control,B,3814.72,2.55,D2
27,Control,B,3815.72,2.55,D2
27,Control,B,3816.72,2.54,D2
27,Control,B,3817.73,2.54,D2
27,Control,B,3818.73,2.56,D2
27,Control,B,3819.73,2.53,D2
27,Control,B,3820.73,2.54,D2
27,Control,B,3821.75,2.53,D2
27,Control,B,3822.75,2.54,D2
27,Control,B,3823.75,2.54,D2
27,Control,B,3824.75,2.55,D2
27,Control,B,3825.75,2.54,D2
27,Control,B,3826.75,2.53,D2
27,Control,B,3827.75,2.54,D2
27,Control,B,3828.75,2.54,D2
27,Control,B,3829.75,2.53,D2
27,Control,B,3830.75,2.52,D2
27,Control,B,3831.75,2.53,D2
27,Control,B,3832.77,2.52,D2
27,Control,B,3833.77,2.52,D2
27,Control,B,3834.77,2.51,D2
27,Control,B,3835.77,2.52,D2
27,Control,B,3836.77,2.51,D2
27,Control,B,3837.77,2.52,D2
27,Control,B,3838.77,2.51,D2
27,Control,B,3839.77,2.51,D2
27,Control,B,3840.77,2.52,D2
27,Control,B,3841.77,2.5,D2
27,Control,B,3842.77,2.51,D2
27,Control,B,3843.77,2.51,D2
27,Control,B,3844.77,2.51,D2
27,Control,B,3845.77,2.52,D2
27,Control,B,3846.78,2.5,D2
27,Control,B,3847.78,2.49,D2
27,Control,B,3848.78,2.52,D2
27,Control,B,3849.78,2.5,D2
27,Control,B,3850.78,2.5,D2
27,Control,B,3851.78,2.51,D2
27,Control,B,3852.78,2.5,D2
27,Control,B,3853.78,2.51,D2
27,Control,B,3854.78,2.5,D2
27,Control,B,3855.78,2.51,D2
27,Control,B,3856.78,2.49,D2
27,Control,B,3857.78,2.51,D2
27,Control,B,3858.78,2.49,D2
27,Control,B,3859.78,2.49,D2
27,Control,B,3860.78,2.48,D2
27,Control,B,3861.8,2.5,D2
27,Control,B,3862.8,2.5,D2
27,Control,B,3863.8,2.5,D2
27,Control,B,3864.8,2.49,D2
27,Control,B,3865.8,2.48,D2
27,Control,B,3866.8,2.48,D2
27,Control,B,3867.8,2.48,D2
27,Control,B,3868.8,2.48,D2
27,Control,B,3869.8,2.48,D2
27,Control,B,3870.8,2.48,D2
27,Control,B,3871.8,2.47,D2
27,Control,B,3872.82,2.48,D2
27,Control,B,3873.82,2.48,D2
27,Control,B,3874.82,2.47,D2
27,Control,B,3875.82,2.48,D2
27,Control,B,3876.82,2.47,D2
27,Control,B,3877.82,2.49,D2
27,Control,B,3878.82,2.47,D2
27,Control,B,3879.82,2.46,D2
27,Control,B,3880.83,2.47,D2
27,Control,B,3881.83,2.47,D2
27,Control,B,3882.83,2.47,D2
27,Control,B,3883.83,2.45,D2
27,Control,B,3884.83,2.46,D2
27,Control,B,3885.83,2.47,D2
27,Control,B,3886.83,2.46,D2
27,Control,B,3887.83,2.45,D2
27,Control,B,3888.83,2.46,D2
27,Control,B,3889.85,2.46,D2
27,Control,B,3890.85,2.46,D2
27,Control,B,3891.85,2.46,D2
27,Control,B,3892.85,2.46,D2
27,Control,B,3893.85,2.47,D2
27,Control,B,3894.85,2.46,D2
27,Control,B,3895.87,2.46,D2
27,Control,B,3896.87,2.45,D2
27,Control,B,3897.87,2.45,D2
27,Control,B,3898.87,2.45,D2
27,Control,B,3899.87,2.46,D2
27,Control,B,3900.87,2.45,D2
27,Control,B,3901.87,2.45,D2
27,Control,B,3902.87,2.45,D2
27,Control,B,3903.88,2.45,D2
27,Control,B,3904.88,2.45,D2
27,Control,B,3905.88,2.44,D2
27,Control,B,3906.88,2.45,D2
27,Control,B,3907.9,2.44,D2
27,Control,B,3908.9,2.44,D2
27,Control,B,3909.9,2.46,D2
27,Control,B,3910.9,2.45,D2
27,Control,B,3911.9,2.46,D2
27,Control,B,3912.9,2.45,D2
27,Control,B,3913.9,2.45,D2
27,Control,B,3914.9,2.45,D2
27,Control,B,3915.92,2.44,D2
27,Control,B,3916.92,2.45,D2
27,Control,B,3917.92,2.43,D2
27,Control,B,3918.92,2.43,D2
27,Control,B,3919.92,2.46,D2
27,Control,B,3920.92,2.44,D2
27,Control,B,3921.92,2.44,D2
27,Control,B,3922.92,2.43,D2
27,Control,B,3923.92,2.42,D2
27,Control,B,3924.93,2.44,D2
27,Control,B,3925.93,2.43,D2
27,Control,B,3926.93,2.42,D2
27,Control,B,3927.93,2.43,D2
27,Control,B,3928.93,2.43,D2
27,Control,B,3929.93,2.42,D2
27,Control,B,3930.93,2.41,D2
27,Control,B,3931.93,2.41,D2
27,Control,B,3932.93,2.42,D2
27,Control,B,3933.93,2.41,D2
27,Control,B,3934.95,2.41,D2
27,Control,B,3935.95,2.42,D2
27,Control,B,3936.95,2.41,D2
27,Control,B,3937.95,2.41,D2
27,Control,B,3938.95,2.41,D2
27,Control,B,3939.95,2.41,D2
27,Control,B,3940.95,2.41,D2
27,Control,B,3941.95,2.41,D2
27,Control,B,3942.95,2.4,D2
27,Control,B,3943.97,2.4,D2
27,Control,B,3944.97,2.4,D2
27,Control,B,3945.97,2.4,D2
27,Control,B,3946.97,2.39,D2
27,Control,B,3947.97,2.38,D2
27,Control,B,3948.97,2.39,D2
27,Control,B,3949.98,2.39,D2
27,Control,B,3950.98,2.4,D2
27,Control,B,3951.98,2.4,D2
27,Control,B,3952.98,2.38,D2
27,Control,B,3953.98,2.39,D2
27,Control,B,3954.98,2.4,D2
27,Control,B,3955.98,2.39,D2
27,Control,B,3957.0,2.39,D2
27,Control,B,3958.0,2.38,D2
27,Control,B,3959.0,2.38,D2
27,Control,B,3960.0,2.38,D2
27,Control,B,3961.0,2.39,D2
27,Control,B,3962.0,2.38,D2
27,Control,B,3963.0,2.38,D2
27,Control,B,3964.0,2.38,D2
27,Control,B,3965.0,2.38,D2
27,Control,B,3966.0,2.38,D2
27,Control,B,3967.0,2.37,D2
27,Control,B,3968.02,2.36,D2
27,Control,B,3969.02,2.38,D2
27,Control,B,3970.02,2.37,D2
27,Control,B,3971.02,2.38,D2
27,Control,B,3972.02,2.37,D2
27,Control,B,3973.02,2.37,D2
27,Control,B,3974.02,2.36,D2
27,Control,B,3975.02,2.37,D2
27,Control,B,3976.03,2.36,D2
27,Control,B,3977.03,2.37,D2
27,Control,B,3978.03,2.37,D2
27,Control,B,3979.03,2.36,D2
27,Control,B,3980.03,2.36,D2
27,Control,B,3981.03,2.35,D2
27,Control,B,3982.05,2.36,D2
27,Control,B,3983.05,2.36,D2
27,Control,B,3984.05,2.35,D2
27,Control,B,3985.05,2.36,D2
27,Control,B,3986.07,2.35,D2
27,Control,B,3987.07,2.35,D2
27,Control,B,3988.07,2.35,D2
27,Control,B,3989.07,2.35,D2
27,Control,B,3990.07,2.36,D2
27,Control,B,3991.07,2.34,D2
27,Control,B,3992.07,2.35,D2
27,Control,B,3993.08,2.34,D2
27,Control,B,3994.08,2.35,D2
27,Control,B,3995.08,2.34,D2
27,Control,B,3996.08,2.34,D2
27,Control,B,3997.08,2.34,D2
27,Control,B,3998.08,2.34,D2
27,Control,B,3999.1,2.34,D2
27,Control,B,4000.1,2.35,D2
27,Control,B,4001.1,2.34,D2
27,Control,B,4002.1,2.34,D2
27,Control,B,4003.12,2.34,D2
27,Control,B,4004.12,2.34,D2
27,Control,B,4005.12,2.34,D2
27,Control,B,4006.12,2.32,D2
27,Control,B,4007.12,2.34,D2
27,Control,B,4008.12,2.34,D2
27,Control,B,4009.12,2.33,D2
27,Control,B,4010.12,2.33,D2
27,Control,B,4011.12,2.34,D2
27,Control,B,4012.12,2.33,D2
27,Control,B,4013.12,2.32,D2
27,Control,B,4014.13,2.32,D2
27,Control,B,4015.13,2.33,D2
